CONFIGURATION LOCAL:
FEATURES = 32 * 3
OPTIMIZER = 'adadelta'
NUMBER_OF_EPOCHS = 1000
--commment: With L1 regularization
--------------------------------
CONFIGURATION GLOBAL:
EXTENDED_DATASET = True
BLACK_BORDER = True
HARD_DIFFICULTY = True
SIMPLIFIED_CATEGORIES = False
CROPPED_VERSION = True
WRITE_TO_FILE = True
FULL_CROSS_VALIDATION = False
CROSS_VALIDATION_ITERATIONS = 5
SEED = 66478
TEST_PERCENTAGE = 20
VALIDATION_PERCENTAGE = 20
--------------------------------
(10440, 10440)
[42 36 23 23 17 55 52]
Train and Validation loss epoch 185: 0.08767 0.08767
Train and Validation loss epoch 186: 0.08757 0.08757
Train and Validation loss epoch 187: 0.08747 0.08747
Train and Validation loss epoch 188: 0.08737 0.08737
Train and Validation loss epoch 189: 0.08727 0.08727
Train and Validation loss epoch 190: 0.08717 0.08717
Train and Validation loss epoch 191: 0.08707 0.08707
Train and Validation loss epoch 192: 0.08697 0.08697
Train and Validation loss epoch 193: 0.08687 0.08687
Train and Validation loss epoch 194: 0.08677 0.08677
Train and Validation loss epoch 195: 0.08667 0.08667
Train and Validation loss epoch 196: 0.08657 0.08657
Train and Validation loss epoch 197: 0.08648 0.08648
Train and Validation loss epoch 198: 0.08638 0.08638
Train and Validation loss epoch 199: 0.08628 0.08628
Train and Validation loss epoch 200: 0.08618 0.08618
Train and Validation loss epoch 201: 0.08609 0.08609
Train and Validation loss epoch 202: 0.08599 0.08599
Train and Validation loss epoch 203: 0.08590 0.08590
Train and Validation loss epoch 204: 0.08580 0.08580
Train and Validation loss epoch 205: 0.08571 0.08571
Train and Validation loss epoch 206: 0.08561 0.08561
Train and Validation loss epoch 207: 0.08552 0.08552
Train and Validation loss epoch 208: 0.08542 0.08542
Train and Validation loss epoch 209: 0.08533 0.08533
Train and Validation loss epoch 210: 0.08524 0.08524
Train and Validation loss epoch 211: 0.08514 0.08514
Train and Validation loss epoch 212: 0.08505 0.08505
Train and Validation loss epoch 213: 0.08496 0.08496
Train and Validation loss epoch 214: 0.08486 0.08486
Train and Validation loss epoch 215: 0.08477 0.08477
Train and Validation loss epoch 216: 0.08468 0.08468
Train and Validation loss epoch 217: 0.08459 0.08459
Train and Validation loss epoch 218: 0.08450 0.08450
Train and Validation loss epoch 219: 0.08441 0.08441
Train and Validation loss epoch 220: 0.08432 0.08432
Train and Validation loss epoch 221: 0.08423 0.08423
Train and Validation loss epoch 222: 0.08414 0.08414
Train and Validation loss epoch 223: 0.08405 0.08405
Train and Validation loss epoch 224: 0.08396 0.08396
Train and Validation loss epoch 225: 0.08387 0.08387
Train and Validation loss epoch 226: 0.08378 0.08378
Train and Validation loss epoch 227: 0.08369 0.08369
Train and Validation loss epoch 228: 0.08361 0.08361
Train and Validation loss epoch 229: 0.08352 0.08352
Train and Validation loss epoch 230: 0.08343 0.08343
Train and Validation loss epoch 231: 0.08334 0.08334
Train and Validation loss epoch 232: 0.08326 0.08326
Train and Validation loss epoch 233: 0.08317 0.08317
Train and Validation loss epoch 234: 0.08308 0.08308
Train and Validation loss epoch 235: 0.08300 0.08300
Train and Validation loss epoch 236: 0.08291 0.08291
Train and Validation loss epoch 237: 0.08283 0.08283
Train and Validation loss epoch 238: 0.08274 0.08274
Train and Validation loss epoch 239: 0.08266 0.08266
Train and Validation loss epoch 240: 0.08257 0.08257
Train and Validation loss epoch 241: 0.08249 0.08249
Train and Validation loss epoch 242: 0.08240 0.08240
Train and Validation loss epoch 243: 0.08232 0.08232
Train and Validation loss epoch 244: 0.08224 0.08224
Train and Validation loss epoch 245: 0.08215 0.08215
Train and Validation loss epoch 246: 0.08207 0.08207
Train and Validation loss epoch 247: 0.08199 0.08199
Train and Validation loss epoch 248: 0.08191 0.08191
Train and Validation loss epoch 249: 0.08182 0.08182
Train and Validation loss epoch 250: 0.08174 0.08174
Train and Validation loss epoch 251: 0.08166 0.08166
Train and Validation loss epoch 252: 0.08158 0.08158
Train and Validation loss epoch 253: 0.08150 0.08150
Train and Validation loss epoch 254: 0.08142 0.08142
Train and Validation loss epoch 255: 0.08134 0.08134
Train and Validation loss epoch 256: 0.08126 0.08126
Train and Validation loss epoch 257: 0.08118 0.08118
Train and Validation loss epoch 258: 0.08110 0.08110
Train and Validation loss epoch 259: 0.08102 0.08102
Train and Validation loss epoch 260: 0.08094 0.08094
Train and Validation loss epoch 261: 0.08086 0.08086
Train and Validation loss epoch 262: 0.08078 0.08078
Train and Validation loss epoch 263: 0.08070 0.08070
Train and Validation loss epoch 264: 0.08063 0.08063
Train and Validation loss epoch 265: 0.08055 0.08055
Train and Validation loss epoch 266: 0.08047 0.08047
Train and Validation loss epoch 267: 0.08039 0.08039
Train and Validation loss epoch 268: 0.08032 0.08032
Train and Validation loss epoch 269: 0.08024 0.08024
Train and Validation loss epoch 270: 0.08016 0.08016
Train and Validation loss epoch 271: 0.08009 0.08009
Train and Validation loss epoch 272: 0.08001 0.08001
Train and Validation loss epoch 273: 0.07994 0.07994
Train and Validation loss epoch 274: 0.07986 0.07986
Train and Validation loss epoch 275: 0.07978 0.07978
Train and Validation loss epoch 276: 0.07971 0.07971
Train and Validation loss epoch 277: 0.07963 0.07963
Train and Validation loss epoch 278: 0.07956 0.07956
Train and Validation loss epoch 279: 0.07949 0.07949
Train and Validation loss epoch 280: 0.07941 0.07941
Train and Validation loss epoch 281: 0.07934 0.07934
Train and Validation loss epoch 282: 0.07926 0.07926
Train and Validation loss epoch 283: 0.07919 0.07919
Train and Validation loss epoch 284: 0.07912 0.07912
Train and Validation loss epoch 285: 0.07905 0.07905
Train and Validation loss epoch 286: 0.07897 0.07897
Train and Validation loss epoch 287: 0.07890 0.07890
Train and Validation loss epoch 288: 0.07883 0.07883
Train and Validation loss epoch 289: 0.07876 0.07876
Train and Validation loss epoch 290: 0.07869 0.07869
Train and Validation loss epoch 291: 0.07861 0.07861
Train and Validation loss epoch 292: 0.07854 0.07854
Train and Validation loss epoch 293: 0.07847 0.07847
Train and Validation loss epoch 294: 0.07840 0.07840
Train and Validation loss epoch 295: 0.07833 0.07833
Train and Validation loss epoch 296: 0.07826 0.07826
Train and Validation loss epoch 297: 0.07819 0.07819
Train and Validation loss epoch 298: 0.07812 0.07812
Train and Validation loss epoch 299: 0.07805 0.07805
Train and Validation loss epoch 300: 0.07798 0.07798
Train and Validation loss epoch 301: 0.07791 0.07791
Train and Validation loss epoch 302: 0.07784 0.07784
Train and Validation loss epoch 303: 0.07778 0.07778
Train and Validation loss epoch 304: 0.07771 0.07771
Train and Validation loss epoch 305: 0.07764 0.07764
Train and Validation loss epoch 306: 0.07757 0.07757
Train and Validation loss epoch 307: 0.07750 0.07750
Train and Validation loss epoch 308: 0.07744 0.07744
Train and Validation loss epoch 309: 0.07737 0.07737
Train and Validation loss epoch 310: 0.07730 0.07730
Train and Validation loss epoch 311: 0.07723 0.07723
Train and Validation loss epoch 312: 0.07717 0.07717
Train and Validation loss epoch 313: 0.07710 0.07710
Train and Validation loss epoch 314: 0.07704 0.07704
Train and Validation loss epoch 315: 0.07697 0.07697
Train and Validation loss epoch 316: 0.07690 0.07690
Train and Validation loss epoch 317: 0.07684 0.07684
Train and Validation loss epoch 318: 0.07677 0.07677
Train and Validation loss epoch 319: 0.07671 0.07671
Train and Validation loss epoch 320: 0.07664 0.07664
Train and Validation loss epoch 321: 0.07658 0.07658
Train and Validation loss epoch 322: 0.07651 0.07651
Train and Validation loss epoch 323: 0.07645 0.07645
Train and Validation loss epoch 324: 0.07639 0.07639
Train and Validation loss epoch 325: 0.07632 0.07632
Train and Validation loss epoch 326: 0.07626 0.07626
Train and Validation loss epoch 327: 0.07619 0.07619
Train and Validation loss epoch 328: 0.07613 0.07613
Train and Validation loss epoch 329: 0.07607 0.07607
Train and Validation loss epoch 330: 0.07601 0.07601
Train and Validation loss epoch 331: 0.07594 0.07594
Train and Validation loss epoch 332: 0.07588 0.07588
Train and Validation loss epoch 333: 0.07582 0.07582
Train and Validation loss epoch 334: 0.07576 0.07576
Train and Validation loss epoch 335: 0.07569 0.07569
Train and Validation loss epoch 336: 0.07563 0.07563
Train and Validation loss epoch 337: 0.07557 0.07557
Train and Validation loss epoch 338: 0.07551 0.07551
Train and Validation loss epoch 339: 0.07545 0.07545
Train and Validation loss epoch 340: 0.07539 0.07539
Train and Validation loss epoch 341: 0.07533 0.07533
Train and Validation loss epoch 342: 0.07527 0.07527
Train and Validation loss epoch 343: 0.07521 0.07521
Train and Validation loss epoch 344: 0.07515 0.07515
Train and Validation loss epoch 345: 0.07509 0.07509
Train and Validation loss epoch 346: 0.07503 0.07503
Train and Validation loss epoch 347: 0.07497 0.07497
Train and Validation loss epoch 348: 0.07491 0.07491
Train and Validation loss epoch 349: 0.07485 0.07485
Train and Validation loss epoch 350: 0.07479 0.07479
Train and Validation loss epoch 351: 0.07473 0.07473
Train and Validation loss epoch 352: 0.07467 0.07467
Train and Validation loss epoch 353: 0.07462 0.07462
Train and Validation loss epoch 354: 0.07456 0.07456
Train and Validation loss epoch 355: 0.07450 0.07450
Train and Validation loss epoch 356: 0.07444 0.07444
Train and Validation loss epoch 357: 0.07438 0.07438
Train and Validation loss epoch 358: 0.07433 0.07433
Train and Validation loss epoch 359: 0.07427 0.07427
Train and Validation loss epoch 360: 0.07421 0.07421
Train and Validation loss epoch 361: 0.07416 0.07416
Train and Validation loss epoch 362: 0.07410 0.07410
Train and Validation loss epoch 363: 0.07404 0.07404
Train and Validation loss epoch 364: 0.07399 0.07399
Train and Validation loss epoch 365: 0.07393 0.07393
Train and Validation loss epoch 366: 0.07387 0.07387
Train and Validation loss epoch 367: 0.07382 0.07382
Train and Validation loss epoch 368: 0.07376 0.07376
Train and Validation loss epoch 369: 0.07371 0.07371
Train and Validation loss epoch 370: 0.07365 0.07365
Train and Validation loss epoch 371: 0.07360 0.07360
Train and Validation loss epoch 372: 0.07354 0.07354
Train and Validation loss epoch 373: 0.07349 0.07349
Train and Validation loss epoch 374: 0.07343 0.07343
Train and Validation loss epoch 375: 0.07338 0.07338
Train and Validation loss epoch 376: 0.07332 0.07332
Train and Validation loss epoch 377: 0.07327 0.07327
Train and Validation loss epoch 378: 0.07322 0.07322
Train and Validation loss epoch 379: 0.07316 0.07316
Train and Validation loss epoch 380: 0.07311 0.07311
Train and Validation loss epoch 381: 0.07306 0.07306
Train and Validation loss epoch 382: 0.07300 0.07300
Train and Validation loss epoch 383: 0.07295 0.07295
Train and Validation loss epoch 384: 0.07290 0.07290
Train and Validation loss epoch 385: 0.07285 0.07285
Train and Validation loss epoch 386: 0.07279 0.07279
Train and Validation loss epoch 387: 0.07274 0.07274
Train and Validation loss epoch 388: 0.07269 0.07269
Train and Validation loss epoch 389: 0.07264 0.07264
Train and Validation loss epoch 390: 0.07258 0.07258
Train and Validation loss epoch 391: 0.07253 0.07253
Train and Validation loss epoch 392: 0.07248 0.07248
Train and Validation loss epoch 393: 0.07243 0.07243
Train and Validation loss epoch 394: 0.07238 0.07238
Train and Validation loss epoch 395: 0.07233 0.07233
Train and Validation loss epoch 396: 0.07228 0.07228
Train and Validation loss epoch 397: 0.07223 0.07223
Train and Validation loss epoch 398: 0.07218 0.07218
Train and Validation loss epoch 399: 0.07213 0.07213
Train and Validation loss epoch 400: 0.07208 0.07208
Train and Validation loss epoch 401: 0.07203 0.07203
Train and Validation loss epoch 402: 0.07198 0.07198
Train and Validation loss epoch 403: 0.07193 0.07193
Train and Validation loss epoch 404: 0.07188 0.07188
Train and Validation loss epoch 405: 0.07183 0.07183
Train and Validation loss epoch 406: 0.07178 0.07178
Train and Validation loss epoch 407: 0.07173 0.07173
Train and Validation loss epoch 408: 0.07168 0.07168
Train and Validation loss epoch 409: 0.07163 0.07163
Train and Validation loss epoch 410: 0.07158 0.07158
Train and Validation loss epoch 411: 0.07153 0.07153
Train and Validation loss epoch 412: 0.07148 0.07148
Train and Validation loss epoch 413: 0.07144 0.07144
Train and Validation loss epoch 414: 0.07139 0.07139
Train and Validation loss epoch 415: 0.07134 0.07134
Train and Validation loss epoch 416: 0.07129 0.07129
Train and Validation loss epoch 417: 0.07125 0.07125
Train and Validation loss epoch 418: 0.07120 0.07120
Train and Validation loss epoch 419: 0.07115 0.07115
Train and Validation loss epoch 420: 0.07110 0.07110
Train and Validation loss epoch 421: 0.07106 0.07106
Train and Validation loss epoch 422: 0.07101 0.07101
Train and Validation loss epoch 423: 0.07096 0.07096
Train and Validation loss epoch 424: 0.07092 0.07092
Train and Validation loss epoch 425: 0.07087 0.07087
Train and Validation loss epoch 426: 0.07082 0.07082
Train and Validation loss epoch 427: 0.07078 0.07078
Train and Validation loss epoch 428: 0.07073 0.07073
Train and Validation loss epoch 429: 0.07069 0.07069
Train and Validation loss epoch 430: 0.07064 0.07064
Train and Validation loss epoch 431: 0.07059 0.07059
Train and Validation loss epoch 432: 0.07055 0.07055
Train and Validation loss epoch 433: 0.07050 0.07050
Train and Validation loss epoch 434: 0.07046 0.07046
Train and Validation loss epoch 435: 0.07041 0.07041
Train and Validation loss epoch 436: 0.07037 0.07037
Train and Validation loss epoch 437: 0.07032 0.07032
Train and Validation loss epoch 438: 0.07028 0.07028
Train and Validation loss epoch 439: 0.07023 0.07023
Train and Validation loss epoch 440: 0.07019 0.07019
Train and Validation loss epoch 441: 0.07015 0.07015
Train and Validation loss epoch 442: 0.07010 0.07010
Train and Validation loss epoch 443: 0.07006 0.07006
Train and Validation loss epoch 444: 0.07001 0.07001
Train and Validation loss epoch 445: 0.06997 0.06997
Train and Validation loss epoch 446: 0.06993 0.06993
Train and Validation loss epoch 447: 0.06988 0.06988
Train and Validation loss epoch 448: 0.06984 0.06984
Train and Validation loss epoch 449: 0.06980 0.06980
Train and Validation loss epoch 450: 0.06975 0.06975
Train and Validation loss epoch 451: 0.06971 0.06971
Train and Validation loss epoch 452: 0.06967 0.06967
Train and Validation loss epoch 453: 0.06963 0.06963
Train and Validation loss epoch 454: 0.06958 0.06958
Train and Validation loss epoch 455: 0.06954 0.06954
Train and Validation loss epoch 456: 0.06950 0.06950
Train and Validation loss epoch 457: 0.06946 0.06946
Train and Validation loss epoch 458: 0.06942 0.06942
Train and Validation loss epoch 459: 0.06937 0.06937
Train and Validation loss epoch 460: 0.06933 0.06933
Train and Validation loss epoch 461: 0.06929 0.06929
Train and Validation loss epoch 462: 0.06925 0.06925
Train and Validation loss epoch 463: 0.06921 0.06921
Train and Validation loss epoch 464: 0.06917 0.06917
Train and Validation loss epoch 465: 0.06913 0.06913
Train and Validation loss epoch 466: 0.06908 0.06908
Train and Validation loss epoch 467: 0.06904 0.06904
Train and Validation loss epoch 468: 0.06900 0.06900
Train and Validation loss epoch 469: 0.06896 0.06896
Train and Validation loss epoch 470: 0.06892 0.06892
Train and Validation loss epoch 471: 0.06888 0.06888
Train and Validation loss epoch 472: 0.06884 0.06884
Train and Validation loss epoch 473: 0.06880 0.06880
Train and Validation loss epoch 474: 0.06876 0.06876
Train and Validation loss epoch 475: 0.06872 0.06872
Train and Validation loss epoch 476: 0.06868 0.06868
Train and Validation loss epoch 477: 0.06864 0.06864
Train and Validation loss epoch 478: 0.06860 0.06860
Train and Validation loss epoch 479: 0.06856 0.06856
Train and Validation loss epoch 480: 0.06852 0.06852
Train and Validation loss epoch 481: 0.06849 0.06849
Train and Validation loss epoch 482: 0.06845 0.06845
Train and Validation loss epoch 483: 0.06841 0.06841
Train and Validation loss epoch 484: 0.06837 0.06837
Train and Validation loss epoch 485: 0.06833 0.06833
Train and Validation loss epoch 486: 0.06829 0.06829
Train and Validation loss epoch 487: 0.06825 0.06825
Train and Validation loss epoch 488: 0.06822 0.06822
Train and Validation loss epoch 489: 0.06818 0.06818
Train and Validation loss epoch 490: 0.06814 0.06814
Train and Validation loss epoch 491: 0.06810 0.06810
Train and Validation loss epoch 492: 0.06806 0.06806
Train and Validation loss epoch 493: 0.06803 0.06803
Train and Validation loss epoch 494: 0.06799 0.06799
Train and Validation loss epoch 495: 0.06795 0.06795
Train and Validation loss epoch 496: 0.06791 0.06791
Train and Validation loss epoch 497: 0.06788 0.06788
Train and Validation loss epoch 498: 0.06784 0.06784
Train and Validation loss epoch 499: 0.06780 0.06780
Train and Validation loss epoch 500: 0.06776 0.06776
Train and Validation loss epoch 501: 0.06773 0.06773
Train and Validation loss epoch 502: 0.06769 0.06769
Train and Validation loss epoch 503: 0.06765 0.06765
Train and Validation loss epoch 504: 0.06762 0.06762
Train and Validation loss epoch 505: 0.06758 0.06758
Train and Validation loss epoch 506: 0.06755 0.06755
Train and Validation loss epoch 507: 0.06751 0.06751
Train and Validation loss epoch 508: 0.06747 0.06747
Train and Validation loss epoch 509: 0.06744 0.06744
Train and Validation loss epoch 510: 0.06740 0.06740
Train and Validation loss epoch 511: 0.06737 0.06737
Train and Validation loss epoch 512: 0.06733 0.06733
Train and Validation loss epoch 513: 0.06729 0.06729
Train and Validation loss epoch 514: 0.06726 0.06726
Train and Validation loss epoch 515: 0.06722 0.06722
Train and Validation loss epoch 516: 0.06719 0.06719
Train and Validation loss epoch 517: 0.06715 0.06715
Train and Validation loss epoch 518: 0.06712 0.06712
Train and Validation loss epoch 519: 0.06708 0.06708
Train and Validation loss epoch 520: 0.06705 0.06705
Train and Validation loss epoch 521: 0.06701 0.06701
Train and Validation loss epoch 522: 0.06698 0.06698
Train and Validation loss epoch 523: 0.06694 0.06694
Train and Validation loss epoch 524: 0.06691 0.06691
Train and Validation loss epoch 525: 0.06688 0.06688
Train and Validation loss epoch 526: 0.06684 0.06684
Train and Validation loss epoch 527: 0.06681 0.06681
Train and Validation loss epoch 528: 0.06677 0.06677
Train and Validation loss epoch 529: 0.06674 0.06674
Train and Validation loss epoch 530: 0.06671 0.06671
Train and Validation loss epoch 531: 0.06667 0.06667
Train and Validation loss epoch 532: 0.06664 0.06664
