CONFIGURATION LOCAL:
FEATURES = 32
OPTIMIZER = 'adadelta'
NUMBER_OF_EPOCHS = 2000
--------------------------------
CONFIGURATION GLOBAL:
EXTENDED_DATASET = True
BLACK_BORDER = True
HARD_DIFFICULTY = True
SIMPLIFIED_CATEGORIES = False
CROPPED_VERSION = True
WRITE_TO_FILE = True
FULL_CROSS_VALIDATION = False
CROSS_VALIDATION_ITERATIONS = 5
SEED = 66478
TEST_PERCENTAGE = 20
VALIDATION_PERCENTAGE = 20
--------------------------------
(10440, 10440)
[42 36 23 23 17 55 52]
Train and Validation loss epoch 186: 0.02933 0.02216
Train and Validation loss epoch 187: 0.02927 0.02215
Train and Validation loss epoch 188: 0.02921 0.02207
Train and Validation loss epoch 189: 0.02916 0.02207
Train and Validation loss epoch 190: 0.02910 0.02206
Train and Validation loss epoch 191: 0.02904 0.02202
Train and Validation loss epoch 192: 0.02899 0.02195
Train and Validation loss epoch 193: 0.02893 0.02197
Train and Validation loss epoch 194: 0.02887 0.02188
Train and Validation loss epoch 195: 0.02881 0.02191
Train and Validation loss epoch 196: 0.02875 0.02183
Train and Validation loss epoch 197: 0.02869 0.02180
Train and Validation loss epoch 198: 0.02863 0.02175
Train and Validation loss epoch 199: 0.02857 0.02173
Train and Validation loss epoch 200: 0.02851 0.02168
Train and Validation loss epoch 201: 0.02845 0.02169
Train and Validation loss epoch 202: 0.02839 0.02161
Train and Validation loss epoch 203: 0.02833 0.02161
Train and Validation loss epoch 204: 0.02827 0.02156
Train and Validation loss epoch 205: 0.02821 0.02154
Train and Validation loss epoch 206: 0.02815 0.02147
Train and Validation loss epoch 207: 0.02808 0.02148
Train and Validation loss epoch 208: 0.02802 0.02139
Train and Validation loss epoch 209: 0.02796 0.02137
Train and Validation loss epoch 210: 0.02790 0.02134
Train and Validation loss epoch 211: 0.02784 0.02135
Train and Validation loss epoch 212: 0.02777 0.02133
Train and Validation loss epoch 213: 0.02771 0.02124
Train and Validation loss epoch 214: 0.02765 0.02122
Train and Validation loss epoch 215: 0.02758 0.02121
Train and Validation loss epoch 216: 0.02752 0.02113
Train and Validation loss epoch 217: 0.02746 0.02109
Train and Validation loss epoch 218: 0.02739 0.02109
Train and Validation loss epoch 219: 0.02733 0.02106
Train and Validation loss epoch 220: 0.02727 0.02103
Train and Validation loss epoch 221: 0.02720 0.02097
Train and Validation loss epoch 222: 0.02714 0.02094
Train and Validation loss epoch 223: 0.02707 0.02091
Train and Validation loss epoch 224: 0.02700 0.02092
Train and Validation loss epoch 225: 0.02694 0.02082
Train and Validation loss epoch 226: 0.02688 0.02080
Train and Validation loss epoch 227: 0.02681 0.02077
Train and Validation loss epoch 228: 0.02675 0.02072
Train and Validation loss epoch 229: 0.02668 0.02075
Train and Validation loss epoch 230: 0.02662 0.02064
Train and Validation loss epoch 231: 0.02655 0.02063
Train and Validation loss epoch 232: 0.02649 0.02062
Train and Validation loss epoch 233: 0.02642 0.02053
Train and Validation loss epoch 234: 0.02635 0.02051
Train and Validation loss epoch 235: 0.02629 0.02046
Train and Validation loss epoch 236: 0.02622 0.02045
Train and Validation loss epoch 237: 0.02616 0.02046
Train and Validation loss epoch 238: 0.02609 0.02036
Train and Validation loss epoch 239: 0.02602 0.02039
Train and Validation loss epoch 240: 0.02596 0.02028
Train and Validation loss epoch 241: 0.02589 0.02028
Train and Validation loss epoch 242: 0.02583 0.02023
Train and Validation loss epoch 243: 0.02576 0.02020
Train and Validation loss epoch 244: 0.02570 0.02018
Train and Validation loss epoch 245: 0.02563 0.02013
Train and Validation loss epoch 246: 0.02556 0.02007
Train and Validation loss epoch 247: 0.02550 0.02010
Train and Validation loss epoch 248: 0.02543 0.02004
Train and Validation loss epoch 249: 0.02536 0.02004
Train and Validation loss epoch 250: 0.02530 0.02001
Train and Validation loss epoch 251: 0.02523 0.01993
Train and Validation loss epoch 252: 0.02517 0.01994
Train and Validation loss epoch 253: 0.02510 0.01985
Train and Validation loss epoch 254: 0.02503 0.01984
Train and Validation loss epoch 255: 0.02497 0.01985
Train and Validation loss epoch 256: 0.02490 0.01978
Train and Validation loss epoch 257: 0.02483 0.01971
Train and Validation loss epoch 258: 0.02477 0.01973
Train and Validation loss epoch 259: 0.02471 0.01970
Train and Validation loss epoch 260: 0.02464 0.01964
Train and Validation loss epoch 261: 0.02458 0.01962
Train and Validation loss epoch 262: 0.02451 0.01962
Train and Validation loss epoch 263: 0.02445 0.01963
Train and Validation loss epoch 264: 0.02438 0.01957
Train and Validation loss epoch 265: 0.02432 0.01951
Train and Validation loss epoch 266: 0.02425 0.01950
Train and Validation loss epoch 267: 0.02419 0.01945
Train and Validation loss epoch 268: 0.02412 0.01941
Train and Validation loss epoch 269: 0.02406 0.01939
Train and Validation loss epoch 270: 0.02399 0.01934
Train and Validation loss epoch 271: 0.02393 0.01931
Train and Validation loss epoch 272: 0.02386 0.01926
Train and Validation loss epoch 273: 0.02380 0.01928
Train and Validation loss epoch 274: 0.02374 0.01926
Train and Validation loss epoch 275: 0.02368 0.01925
Train and Validation loss epoch 276: 0.02361 0.01924
Train and Validation loss epoch 277: 0.02355 0.01914
Train and Validation loss epoch 278: 0.02348 0.01916
Train and Validation loss epoch 279: 0.02342 0.01911
Train and Validation loss epoch 280: 0.02336 0.01908
Train and Validation loss epoch 281: 0.02330 0.01910
Train and Validation loss epoch 282: 0.02323 0.01904
Train and Validation loss epoch 283: 0.02317 0.01898
Train and Validation loss epoch 284: 0.02311 0.01893
Train and Validation loss epoch 285: 0.02305 0.01894
Train and Validation loss epoch 286: 0.02298 0.01890
Train and Validation loss epoch 287: 0.02292 0.01888
Train and Validation loss epoch 288: 0.02286 0.01882
Train and Validation loss epoch 289: 0.02279 0.01881
Train and Validation loss epoch 290: 0.02274 0.01884
Train and Validation loss epoch 291: 0.02268 0.01875
Train and Validation loss epoch 292: 0.02261 0.01873
Train and Validation loss epoch 293: 0.02255 0.01870
Train and Validation loss epoch 294: 0.02249 0.01870
Train and Validation loss epoch 295: 0.02243 0.01865
Train and Validation loss epoch 296: 0.02237 0.01862
Train and Validation loss epoch 297: 0.02232 0.01865
Train and Validation loss epoch 298: 0.02225 0.01859
Train and Validation loss epoch 299: 0.02219 0.01854
Train and Validation loss epoch 300: 0.02213 0.01857
Train and Validation loss epoch 301: 0.02207 0.01860
Train and Validation loss epoch 302: 0.02201 0.01852
Train and Validation loss epoch 303: 0.02195 0.01852
Train and Validation loss epoch 304: 0.02189 0.01842
Train and Validation loss epoch 305: 0.02183 0.01849
Train and Validation loss epoch 306: 0.02177 0.01839
Train and Validation loss epoch 307: 0.02171 0.01836
Train and Validation loss epoch 308: 0.02166 0.01833
Train and Validation loss epoch 309: 0.02160 0.01833
Train and Validation loss epoch 310: 0.02154 0.01830
Train and Validation loss epoch 311: 0.02148 0.01829
Train and Validation loss epoch 312: 0.02143 0.01829
Train and Validation loss epoch 313: 0.02137 0.01830
Train and Validation loss epoch 314: 0.02131 0.01824
Train and Validation loss epoch 315: 0.02125 0.01820
Train and Validation loss epoch 316: 0.02120 0.01815
Train and Validation loss epoch 317: 0.02115 0.01820
Train and Validation loss epoch 318: 0.02109 0.01810
Train and Validation loss epoch 319: 0.02103 0.01810
Train and Validation loss epoch 320: 0.02098 0.01805
Train and Validation loss epoch 321: 0.02092 0.01802
Train and Validation loss epoch 322: 0.02087 0.01804
Train and Validation loss epoch 323: 0.02081 0.01806
Train and Validation loss epoch 324: 0.02076 0.01804
Train and Validation loss epoch 325: 0.02070 0.01797
Train and Validation loss epoch 326: 0.02065 0.01796
Train and Validation loss epoch 327: 0.02059 0.01795
Train and Validation loss epoch 328: 0.02054 0.01791
Train and Validation loss epoch 329: 0.02049 0.01788
Train and Validation loss epoch 330: 0.02043 0.01787
Train and Validation loss epoch 331: 0.02038 0.01786
Train and Validation loss epoch 332: 0.02033 0.01798
Train and Validation loss epoch 333: 0.02028 0.01778
Train and Validation loss epoch 334: 0.02022 0.01780
Train and Validation loss epoch 335: 0.02017 0.01778
Train and Validation loss epoch 336: 0.02012 0.01776
Train and Validation loss epoch 337: 0.02007 0.01779
Train and Validation loss epoch 338: 0.02002 0.01769
Train and Validation loss epoch 339: 0.01997 0.01767
Train and Validation loss epoch 340: 0.01992 0.01766
Train and Validation loss epoch 341: 0.01986 0.01767
Train and Validation loss epoch 342: 0.01982 0.01761
Train and Validation loss epoch 343: 0.01977 0.01761
Train and Validation loss epoch 344: 0.01972 0.01761
Train and Validation loss epoch 345: 0.01967 0.01764
Train and Validation loss epoch 346: 0.01962 0.01753
Train and Validation loss epoch 347: 0.01957 0.01753
Train and Validation loss epoch 348: 0.01952 0.01749
Train and Validation loss epoch 349: 0.01947 0.01754
Train and Validation loss epoch 350: 0.01942 0.01749
Train and Validation loss epoch 351: 0.01938 0.01753
Train and Validation loss epoch 352: 0.01933 0.01745
Train and Validation loss epoch 353: 0.01928 0.01740
Train and Validation loss epoch 354: 0.01923 0.01738
Train and Validation loss epoch 355: 0.01919 0.01746
Train and Validation loss epoch 356: 0.01914 0.01742
Train and Validation loss epoch 357: 0.01909 0.01737
Train and Validation loss epoch 358: 0.01905 0.01734
Train and Validation loss epoch 359: 0.01900 0.01734
Train and Validation loss epoch 360: 0.01895 0.01732
Train and Validation loss epoch 361: 0.01891 0.01726
Train and Validation loss epoch 362: 0.01887 0.01724
Train and Validation loss epoch 363: 0.01882 0.01731
Train and Validation loss epoch 364: 0.01877 0.01727
Train and Validation loss epoch 365: 0.01873 0.01723
Train and Validation loss epoch 366: 0.01868 0.01719
Train and Validation loss epoch 367: 0.01864 0.01720
Train and Validation loss epoch 368: 0.01859 0.01721
Train and Validation loss epoch 369: 0.01856 0.01717
Train and Validation loss epoch 370: 0.01851 0.01715
Train and Validation loss epoch 371: 0.01846 0.01710
Train and Validation loss epoch 372: 0.01842 0.01709
Train and Validation loss epoch 373: 0.01838 0.01706
Train and Validation loss epoch 374: 0.01834 0.01706
Train and Validation loss epoch 375: 0.01830 0.01706
Train and Validation loss epoch 376: 0.01826 0.01701
Train and Validation loss epoch 377: 0.01822 0.01701
Train and Validation loss epoch 378: 0.01818 0.01708
Train and Validation loss epoch 379: 0.01814 0.01696
Train and Validation loss epoch 380: 0.01809 0.01696
Train and Validation loss epoch 381: 0.01805 0.01700
Train and Validation loss epoch 382: 0.01801 0.01691
Train and Validation loss epoch 383: 0.01797 0.01689
Train and Validation loss epoch 384: 0.01794 0.01689
Train and Validation loss epoch 385: 0.01789 0.01694
Train and Validation loss epoch 386: 0.01786 0.01688
Train and Validation loss epoch 387: 0.01782 0.01686
Train and Validation loss epoch 388: 0.01778 0.01688
Train and Validation loss epoch 389: 0.01774 0.01683
Train and Validation loss epoch 390: 0.01771 0.01689
Train and Validation loss epoch 391: 0.01767 0.01679
Train and Validation loss epoch 392: 0.01763 0.01679
Train and Validation loss epoch 393: 0.01759 0.01682
Train and Validation loss epoch 394: 0.01756 0.01675
Train and Validation loss epoch 395: 0.01752 0.01682
Train and Validation loss epoch 396: 0.01749 0.01670
Train and Validation loss epoch 397: 0.01746 0.01669
Train and Validation loss epoch 398: 0.01741 0.01668
Train and Validation loss epoch 399: 0.01738 0.01669
Train and Validation loss epoch 400: 0.01735 0.01667
Train and Validation loss epoch 401: 0.01731 0.01665
Train and Validation loss epoch 402: 0.01728 0.01665
Train and Validation loss epoch 403: 0.01724 0.01672
Train and Validation loss epoch 404: 0.01721 0.01662
Train and Validation loss epoch 405: 0.01717 0.01661
Train and Validation loss epoch 406: 0.01714 0.01659
Train and Validation loss epoch 407: 0.01711 0.01659
Train and Validation loss epoch 408: 0.01708 0.01655
Train and Validation loss epoch 409: 0.01704 0.01657
Train and Validation loss epoch 410: 0.01701 0.01653
Train and Validation loss epoch 411: 0.01698 0.01650
Train and Validation loss epoch 412: 0.01695 0.01648
Train and Validation loss epoch 413: 0.01692 0.01648
Train and Validation loss epoch 414: 0.01688 0.01647
Train and Validation loss epoch 415: 0.01685 0.01648
Train and Validation loss epoch 416: 0.01682 0.01646
Train and Validation loss epoch 417: 0.01679 0.01646
Train and Validation loss epoch 418: 0.01676 0.01650
Train and Validation loss epoch 419: 0.01673 0.01643
Train and Validation loss epoch 420: 0.01670 0.01639
Train and Validation loss epoch 421: 0.01667 0.01640
Train and Validation loss epoch 422: 0.01665 0.01644
Train and Validation loss epoch 423: 0.01662 0.01638
Train and Validation loss epoch 424: 0.01659 0.01637
Train and Validation loss epoch 425: 0.01656 0.01634
Train and Validation loss epoch 426: 0.01653 0.01636
Train and Validation loss epoch 427: 0.01650 0.01634
Train and Validation loss epoch 428: 0.01648 0.01635
Train and Validation loss epoch 429: 0.01645 0.01632
Train and Validation loss epoch 430: 0.01642 0.01634
Train and Validation loss epoch 431: 0.01640 0.01626
Train and Validation loss epoch 432: 0.01637 0.01625
Train and Validation loss epoch 433: 0.01634 0.01626
Train and Validation loss epoch 434: 0.01632 0.01622
Train and Validation loss epoch 435: 0.01629 0.01625
Train and Validation loss epoch 436: 0.01627 0.01622
Train and Validation loss epoch 437: 0.01624 0.01626
Train and Validation loss epoch 438: 0.01622 0.01620
Train and Validation loss epoch 439: 0.01619 0.01620
Train and Validation loss epoch 440: 0.01616 0.01617
Train and Validation loss epoch 441: 0.01614 0.01619
Train and Validation loss epoch 442: 0.01612 0.01615
Train and Validation loss epoch 443: 0.01609 0.01614
Train and Validation loss epoch 444: 0.01607 0.01613
Train and Validation loss epoch 445: 0.01604 0.01615
Train and Validation loss epoch 446: 0.01602 0.01612
Train and Validation loss epoch 447: 0.01600 0.01616
Train and Validation loss epoch 448: 0.01597 0.01611
Train and Validation loss epoch 449: 0.01595 0.01608
Train and Validation loss epoch 450: 0.01593 0.01608
Train and Validation loss epoch 451: 0.01591 0.01607
Train and Validation loss epoch 452: 0.01589 0.01607
Train and Validation loss epoch 453: 0.01587 0.01606
Train and Validation loss epoch 454: 0.01584 0.01606
Train and Validation loss epoch 455: 0.01582 0.01605
Train and Validation loss epoch 456: 0.01580 0.01601
Train and Validation loss epoch 457: 0.01578 0.01607
Train and Validation loss epoch 458: 0.01576 0.01601
Train and Validation loss epoch 459: 0.01574 0.01601
Train and Validation loss epoch 460: 0.01572 0.01598
Train and Validation loss epoch 461: 0.01570 0.01597
Train and Validation loss epoch 462: 0.01568 0.01596
Train and Validation loss epoch 463: 0.01566 0.01595
Train and Validation loss epoch 464: 0.01564 0.01596
Train and Validation loss epoch 465: 0.01562 0.01595
Train and Validation loss epoch 466: 0.01560 0.01593
Train and Validation loss epoch 467: 0.01558 0.01594
Train and Validation loss epoch 468: 0.01556 0.01597
Train and Validation loss epoch 469: 0.01554 0.01590
Train and Validation loss epoch 470: 0.01552 0.01591
Train and Validation loss epoch 471: 0.01551 0.01589
Train and Validation loss epoch 472: 0.01549 0.01594
Train and Validation loss epoch 473: 0.01547 0.01590
Train and Validation loss epoch 474: 0.01545 0.01590
Train and Validation loss epoch 475: 0.01543 0.01586
Train and Validation loss epoch 476: 0.01541 0.01586
Train and Validation loss epoch 477: 0.01540 0.01587
Train and Validation loss epoch 478: 0.01538 0.01586
Train and Validation loss epoch 479: 0.01536 0.01585
Train and Validation loss epoch 480: 0.01534 0.01584
Train and Validation loss epoch 481: 0.01533 0.01583
Train and Validation loss epoch 482: 0.01531 0.01581
Train and Validation loss epoch 483: 0.01530 0.01582
Train and Validation loss epoch 484: 0.01528 0.01580
Train and Validation loss epoch 485: 0.01526 0.01580
Train and Validation loss epoch 486: 0.01525 0.01578
Train and Validation loss epoch 487: 0.01523 0.01577
Train and Validation loss epoch 488: 0.01521 0.01581
Train and Validation loss epoch 489: 0.01520 0.01577
Train and Validation loss epoch 490: 0.01518 0.01578
Train and Validation loss epoch 491: 0.01517 0.01578
Train and Validation loss epoch 492: 0.01515 0.01575
Train and Validation loss epoch 493: 0.01514 0.01574
Train and Validation loss epoch 494: 0.01512 0.01572
Train and Validation loss epoch 495: 0.01511 0.01574
Train and Validation loss epoch 496: 0.01509 0.01576
Train and Validation loss epoch 497: 0.01508 0.01572
Train and Validation loss epoch 498: 0.01507 0.01575
Train and Validation loss epoch 499: 0.01505 0.01570
Train and Validation loss epoch 500: 0.01504 0.01570
Train and Validation loss epoch 501: 0.01502 0.01570
Train and Validation loss epoch 502: 0.01501 0.01568
Train and Validation loss epoch 503: 0.01500 0.01567
Train and Validation loss epoch 504: 0.01498 0.01566
Train and Validation loss epoch 505: 0.01497 0.01568
Train and Validation loss epoch 506: 0.01495 0.01565
Train and Validation loss epoch 507: 0.01494 0.01565
Train and Validation loss epoch 508: 0.01493 0.01565
Train and Validation loss epoch 509: 0.01491 0.01567
Train and Validation loss epoch 510: 0.01490 0.01570
Train and Validation loss epoch 511: 0.01489 0.01565
Train and Validation loss epoch 512: 0.01487 0.01563
Train and Validation loss epoch 513: 0.01486 0.01561
Train and Validation loss epoch 514: 0.01485 0.01561
Train and Validation loss epoch 515: 0.01484 0.01561
Train and Validation loss epoch 516: 0.01483 0.01561
Train and Validation loss epoch 517: 0.01481 0.01560
Train and Validation loss epoch 518: 0.01480 0.01560
Train and Validation loss epoch 519: 0.01479 0.01562
Train and Validation loss epoch 520: 0.01478 0.01559
Train and Validation loss epoch 521: 0.01476 0.01558
Train and Validation loss epoch 522: 0.01475 0.01560
Train and Validation loss epoch 523: 0.01474 0.01558
Train and Validation loss epoch 524: 0.01473 0.01558
Train and Validation loss epoch 525: 0.01472 0.01554
Train and Validation loss epoch 526: 0.01470 0.01555
Train and Validation loss epoch 527: 0.01469 0.01554
Train and Validation loss epoch 528: 0.01468 0.01553
Train and Validation loss epoch 529: 0.01467 0.01557
Train and Validation loss epoch 530: 0.01466 0.01554
Train and Validation loss epoch 531: 0.01465 0.01553
Train and Validation loss epoch 532: 0.01464 0.01554
Train and Validation loss epoch 533: 0.01463 0.01553
