CONFIGURATION LOCAL:
FEATURES = 32 * 2
OPTIMIZER = 'adadelta'
NUMBER_OF_EPOCHS = 1000
--------------------------------
CONFIGURATION GLOBAL:
EXTENDED_DATASET = True
BLACK_BORDER = True
HARD_DIFFICULTY = True
SIMPLIFIED_CATEGORIES = False
CROPPED_VERSION = True
WRITE_TO_FILE = True
FULL_CROSS_VALIDATION = False
CROSS_VALIDATION_ITERATIONS = 5
SEED = 66478
TEST_PERCENTAGE = 20
VALIDATION_PERCENTAGE = 20
--------------------------------
(10440, 10440)
[42 36 23 23 17 55 52]
Train and Validation loss epoch 186: 0.02836 0.02147
Train and Validation loss epoch 187: 0.02830 0.02145
Train and Validation loss epoch 188: 0.02823 0.02137
Train and Validation loss epoch 189: 0.02817 0.02136
Train and Validation loss epoch 190: 0.02810 0.02136
Train and Validation loss epoch 191: 0.02804 0.02130
Train and Validation loss epoch 192: 0.02797 0.02121
Train and Validation loss epoch 193: 0.02791 0.02125
Train and Validation loss epoch 194: 0.02784 0.02113
Train and Validation loss epoch 195: 0.02778 0.02118
Train and Validation loss epoch 196: 0.02771 0.02108
Train and Validation loss epoch 197: 0.02764 0.02104
Train and Validation loss epoch 198: 0.02758 0.02099
Train and Validation loss epoch 199: 0.02751 0.02097
Train and Validation loss epoch 200: 0.02744 0.02092
Train and Validation loss epoch 201: 0.02738 0.02092
Train and Validation loss epoch 202: 0.02731 0.02084
Train and Validation loss epoch 203: 0.02725 0.02083
Train and Validation loss epoch 204: 0.02718 0.02077
Train and Validation loss epoch 205: 0.02711 0.02076
Train and Validation loss epoch 206: 0.02704 0.02067
Train and Validation loss epoch 207: 0.02698 0.02068
Train and Validation loss epoch 208: 0.02691 0.02059
Train and Validation loss epoch 209: 0.02685 0.02057
Train and Validation loss epoch 210: 0.02678 0.02053
Train and Validation loss epoch 211: 0.02671 0.02055
Train and Validation loss epoch 212: 0.02664 0.02054
Train and Validation loss epoch 213: 0.02658 0.02042
Train and Validation loss epoch 214: 0.02651 0.02041
Train and Validation loss epoch 215: 0.02644 0.02040
Train and Validation loss epoch 216: 0.02637 0.02031
Train and Validation loss epoch 217: 0.02630 0.02028
Train and Validation loss epoch 218: 0.02624 0.02028
Train and Validation loss epoch 219: 0.02617 0.02025
Train and Validation loss epoch 220: 0.02611 0.02021
Train and Validation loss epoch 221: 0.02604 0.02014
Train and Validation loss epoch 222: 0.02597 0.02013
Train and Validation loss epoch 223: 0.02590 0.02010
Train and Validation loss epoch 224: 0.02583 0.02010
Train and Validation loss epoch 225: 0.02577 0.01999
Train and Validation loss epoch 226: 0.02570 0.01998
Train and Validation loss epoch 227: 0.02563 0.01994
Train and Validation loss epoch 228: 0.02556 0.01989
Train and Validation loss epoch 229: 0.02550 0.01993
Train and Validation loss epoch 230: 0.02543 0.01981
Train and Validation loss epoch 231: 0.02536 0.01980
Train and Validation loss epoch 232: 0.02530 0.01981
Train and Validation loss epoch 233: 0.02523 0.01970
Train and Validation loss epoch 234: 0.02516 0.01968
Train and Validation loss epoch 235: 0.02510 0.01963
Train and Validation loss epoch 236: 0.02503 0.01963
Train and Validation loss epoch 237: 0.02496 0.01965
Train and Validation loss epoch 238: 0.02490 0.01954
Train and Validation loss epoch 239: 0.02483 0.01956
Train and Validation loss epoch 240: 0.02476 0.01945
Train and Validation loss epoch 241: 0.02470 0.01945
Train and Validation loss epoch 242: 0.02463 0.01940
Train and Validation loss epoch 243: 0.02456 0.01937
Train and Validation loss epoch 244: 0.02450 0.01935
Train and Validation loss epoch 245: 0.02443 0.01930
Train and Validation loss epoch 246: 0.02436 0.01923
Train and Validation loss epoch 247: 0.02430 0.01928
Train and Validation loss epoch 248: 0.02423 0.01921
Train and Validation loss epoch 249: 0.02417 0.01922
Train and Validation loss epoch 250: 0.02410 0.01919
Train and Validation loss epoch 251: 0.02404 0.01910
Train and Validation loss epoch 252: 0.02397 0.01912
Train and Validation loss epoch 253: 0.02391 0.01902
Train and Validation loss epoch 254: 0.02384 0.01901
Train and Validation loss epoch 255: 0.02378 0.01904
Train and Validation loss epoch 256: 0.02371 0.01896
Train and Validation loss epoch 257: 0.02364 0.01889
Train and Validation loss epoch 258: 0.02358 0.01891
Train and Validation loss epoch 259: 0.02352 0.01889
Train and Validation loss epoch 260: 0.02345 0.01882
Train and Validation loss epoch 261: 0.02340 0.01881
Train and Validation loss epoch 262: 0.02333 0.01881
Train and Validation loss epoch 263: 0.02327 0.01884
Train and Validation loss epoch 264: 0.02320 0.01878
Train and Validation loss epoch 265: 0.02314 0.01871
Train and Validation loss epoch 266: 0.02308 0.01870
Train and Validation loss epoch 267: 0.02302 0.01867
Train and Validation loss epoch 268: 0.02295 0.01861
Train and Validation loss epoch 269: 0.02289 0.01859
Train and Validation loss epoch 270: 0.02283 0.01855
Train and Validation loss epoch 271: 0.02276 0.01852
Train and Validation loss epoch 272: 0.02270 0.01847
Train and Validation loss epoch 273: 0.02264 0.01849
Train and Validation loss epoch 274: 0.02258 0.01849
Train and Validation loss epoch 275: 0.02252 0.01847
Train and Validation loss epoch 276: 0.02246 0.01848
Train and Validation loss epoch 277: 0.02240 0.01836
Train and Validation loss epoch 278: 0.02234 0.01838
Train and Validation loss epoch 279: 0.02228 0.01833
Train and Validation loss epoch 280: 0.02221 0.01831
Train and Validation loss epoch 281: 0.02215 0.01834
Train and Validation loss epoch 282: 0.02210 0.01828
Train and Validation loss epoch 283: 0.02203 0.01821
Train and Validation loss epoch 284: 0.02197 0.01815
Train and Validation loss epoch 285: 0.02192 0.01818
Train and Validation loss epoch 286: 0.02186 0.01814
Train and Validation loss epoch 287: 0.02180 0.01812
Train and Validation loss epoch 288: 0.02174 0.01807
Train and Validation loss epoch 289: 0.02168 0.01806
Train and Validation loss epoch 290: 0.02162 0.01809
Train and Validation loss epoch 291: 0.02156 0.01800
Train and Validation loss epoch 292: 0.02151 0.01797
Train and Validation loss epoch 293: 0.02144 0.01795
Train and Validation loss epoch 294: 0.02139 0.01797
Train and Validation loss epoch 295: 0.02133 0.01790
Train and Validation loss epoch 296: 0.02127 0.01787
Train and Validation loss epoch 297: 0.02122 0.01793
Train and Validation loss epoch 298: 0.02116 0.01785
Train and Validation loss epoch 299: 0.02110 0.01780
Train and Validation loss epoch 300: 0.02105 0.01784
Train and Validation loss epoch 301: 0.02100 0.01789
Train and Validation loss epoch 302: 0.02094 0.01779
Train and Validation loss epoch 303: 0.02088 0.01780
Train and Validation loss epoch 304: 0.02082 0.01770
Train and Validation loss epoch 305: 0.02077 0.01776
Train and Validation loss epoch 306: 0.02072 0.01769
Train and Validation loss epoch 307: 0.02066 0.01765
Train and Validation loss epoch 308: 0.02061 0.01762
Train and Validation loss epoch 309: 0.02056 0.01762
Train and Validation loss epoch 310: 0.02050 0.01759
Train and Validation loss epoch 311: 0.02044 0.01759
Train and Validation loss epoch 312: 0.02040 0.01759
Train and Validation loss epoch 313: 0.02034 0.01761
Train and Validation loss epoch 314: 0.02029 0.01755
Train and Validation loss epoch 315: 0.02023 0.01751
Train and Validation loss epoch 316: 0.02018 0.01746
Train and Validation loss epoch 317: 0.02013 0.01752
Train and Validation loss epoch 318: 0.02008 0.01741
Train and Validation loss epoch 319: 0.02003 0.01742
Train and Validation loss epoch 320: 0.01998 0.01737
Train and Validation loss epoch 321: 0.01992 0.01734
Train and Validation loss epoch 322: 0.01988 0.01737
Train and Validation loss epoch 323: 0.01982 0.01739
Train and Validation loss epoch 324: 0.01977 0.01737
Train and Validation loss epoch 325: 0.01973 0.01730
Train and Validation loss epoch 326: 0.01968 0.01728
Train and Validation loss epoch 327: 0.01962 0.01727
Train and Validation loss epoch 328: 0.01958 0.01724
Train and Validation loss epoch 329: 0.01953 0.01722
Train and Validation loss epoch 330: 0.01948 0.01721
Train and Validation loss epoch 331: 0.01943 0.01721
Train and Validation loss epoch 332: 0.01938 0.01733
Train and Validation loss epoch 333: 0.01933 0.01712
Train and Validation loss epoch 334: 0.01928 0.01716
Train and Validation loss epoch 335: 0.01924 0.01713
Train and Validation loss epoch 336: 0.01919 0.01711
Train and Validation loss epoch 337: 0.01914 0.01715
Train and Validation loss epoch 338: 0.01910 0.01705
Train and Validation loss epoch 339: 0.01905 0.01703
Train and Validation loss epoch 340: 0.01900 0.01702
Train and Validation loss epoch 341: 0.01896 0.01707
Train and Validation loss epoch 342: 0.01891 0.01698
Train and Validation loss epoch 343: 0.01887 0.01698
Train and Validation loss epoch 344: 0.01882 0.01699
Train and Validation loss epoch 345: 0.01878 0.01702
Train and Validation loss epoch 346: 0.01874 0.01691
Train and Validation loss epoch 347: 0.01869 0.01691
Train and Validation loss epoch 348: 0.01865 0.01687
Train and Validation loss epoch 349: 0.01860 0.01693
Train and Validation loss epoch 350: 0.01855 0.01688
Train and Validation loss epoch 351: 0.01852 0.01693
Train and Validation loss epoch 352: 0.01847 0.01684
Train and Validation loss epoch 353: 0.01843 0.01680
Train and Validation loss epoch 354: 0.01839 0.01677
Train and Validation loss epoch 355: 0.01835 0.01686
Train and Validation loss epoch 356: 0.01830 0.01683
Train and Validation loss epoch 357: 0.01826 0.01678
Train and Validation loss epoch 358: 0.01822 0.01675
Train and Validation loss epoch 359: 0.01818 0.01676
Train and Validation loss epoch 360: 0.01814 0.01673
Train and Validation loss epoch 361: 0.01810 0.01668
Train and Validation loss epoch 362: 0.01806 0.01666
Train and Validation loss epoch 363: 0.01802 0.01674
Train and Validation loss epoch 364: 0.01798 0.01671
Train and Validation loss epoch 365: 0.01794 0.01665
Train and Validation loss epoch 366: 0.01790 0.01664
Train and Validation loss epoch 367: 0.01786 0.01664
Train and Validation loss epoch 368: 0.01782 0.01664
Train and Validation loss epoch 369: 0.01779 0.01660
Train and Validation loss epoch 370: 0.01774 0.01659
Train and Validation loss epoch 371: 0.01770 0.01655
Train and Validation loss epoch 372: 0.01767 0.01655
Train and Validation loss epoch 373: 0.01763 0.01650
Train and Validation loss epoch 374: 0.01760 0.01650
Train and Validation loss epoch 375: 0.01756 0.01652
Train and Validation loss epoch 376: 0.01752 0.01646
Train and Validation loss epoch 377: 0.01749 0.01646
Train and Validation loss epoch 378: 0.01745 0.01655
Train and Validation loss epoch 379: 0.01741 0.01641
Train and Validation loss epoch 380: 0.01738 0.01641
Train and Validation loss epoch 381: 0.01734 0.01646
Train and Validation loss epoch 382: 0.01731 0.01638
Train and Validation loss epoch 383: 0.01727 0.01635
Train and Validation loss epoch 384: 0.01724 0.01637
Train and Validation loss epoch 385: 0.01720 0.01641
Train and Validation loss epoch 386: 0.01718 0.01636
Train and Validation loss epoch 387: 0.01714 0.01634
Train and Validation loss epoch 388: 0.01710 0.01637
Train and Validation loss epoch 389: 0.01707 0.01631
Train and Validation loss epoch 390: 0.01704 0.01637
Train and Validation loss epoch 391: 0.01700 0.01628
Train and Validation loss epoch 392: 0.01697 0.01628
Train and Validation loss epoch 393: 0.01694 0.01630
Train and Validation loss epoch 394: 0.01691 0.01624
Train and Validation loss epoch 395: 0.01688 0.01631
Train and Validation loss epoch 396: 0.01685 0.01619
Train and Validation loss epoch 397: 0.01682 0.01618
Train and Validation loss epoch 398: 0.01678 0.01617
Train and Validation loss epoch 399: 0.01675 0.01617
Train and Validation loss epoch 400: 0.01672 0.01618
Train and Validation loss epoch 401: 0.01669 0.01616
Train and Validation loss epoch 402: 0.01666 0.01616
Train and Validation loss epoch 403: 0.01663 0.01624
Train and Validation loss epoch 404: 0.01660 0.01613
Train and Validation loss epoch 405: 0.01657 0.01612
Train and Validation loss epoch 406: 0.01654 0.01611
Train and Validation loss epoch 407: 0.01651 0.01610
Train and Validation loss epoch 408: 0.01649 0.01605
Train and Validation loss epoch 409: 0.01646 0.01609
Train and Validation loss epoch 410: 0.01643 0.01604
Train and Validation loss epoch 411: 0.01640 0.01601
Train and Validation loss epoch 412: 0.01638 0.01599
Train and Validation loss epoch 413: 0.01635 0.01599
Train and Validation loss epoch 414: 0.01632 0.01600
Train and Validation loss epoch 415: 0.01629 0.01601
Train and Validation loss epoch 416: 0.01627 0.01599
Train and Validation loss epoch 417: 0.01624 0.01599
Train and Validation loss epoch 418: 0.01621 0.01605
Train and Validation loss epoch 419: 0.01619 0.01596
Train and Validation loss epoch 420: 0.01616 0.01592
Train and Validation loss epoch 421: 0.01613 0.01594
Train and Validation loss epoch 422: 0.01611 0.01599
Train and Validation loss epoch 423: 0.01608 0.01593
Train and Validation loss epoch 424: 0.01606 0.01589
Train and Validation loss epoch 425: 0.01603 0.01587
Train and Validation loss epoch 426: 0.01601 0.01592
Train and Validation loss epoch 427: 0.01598 0.01588
Train and Validation loss epoch 428: 0.01596 0.01589
Train and Validation loss epoch 429: 0.01594 0.01586
Train and Validation loss epoch 430: 0.01591 0.01586
Train and Validation loss epoch 431: 0.01589 0.01580
Train and Validation loss epoch 432: 0.01586 0.01578
Train and Validation loss epoch 433: 0.01584 0.01581
Train and Validation loss epoch 434: 0.01582 0.01576
Train and Validation loss epoch 435: 0.01579 0.01580
Train and Validation loss epoch 436: 0.01577 0.01576
Train and Validation loss epoch 437: 0.01575 0.01581
Train and Validation loss epoch 438: 0.01573 0.01575
Train and Validation loss epoch 439: 0.01570 0.01575
Train and Validation loss epoch 440: 0.01568 0.01570
Train and Validation loss epoch 441: 0.01566 0.01573
Train and Validation loss epoch 442: 0.01564 0.01569
Train and Validation loss epoch 443: 0.01562 0.01571
Train and Validation loss epoch 444: 0.01559 0.01570
Train and Validation loss epoch 445: 0.01557 0.01571
Train and Validation loss epoch 446: 0.01555 0.01568
Train and Validation loss epoch 447: 0.01553 0.01575
Train and Validation loss epoch 448: 0.01551 0.01567
Train and Validation loss epoch 449: 0.01549 0.01564
Train and Validation loss epoch 450: 0.01547 0.01564
Train and Validation loss epoch 451: 0.01545 0.01562
Train and Validation loss epoch 452: 0.01543 0.01565
Train and Validation loss epoch 453: 0.01541 0.01560
Train and Validation loss epoch 454: 0.01539 0.01562
Train and Validation loss epoch 455: 0.01537 0.01561
Train and Validation loss epoch 456: 0.01535 0.01556
Train and Validation loss epoch 457: 0.01533 0.01563
Train and Validation loss epoch 458: 0.01531 0.01557
Train and Validation loss epoch 459: 0.01529 0.01556
Train and Validation loss epoch 460: 0.01527 0.01555
Train and Validation loss epoch 461: 0.01525 0.01552
Train and Validation loss epoch 462: 0.01524 0.01552
Train and Validation loss epoch 463: 0.01522 0.01551
Train and Validation loss epoch 464: 0.01520 0.01553
Train and Validation loss epoch 465: 0.01518 0.01551
Train and Validation loss epoch 466: 0.01516 0.01549
Train and Validation loss epoch 467: 0.01515 0.01551
Train and Validation loss epoch 468: 0.01513 0.01553
Train and Validation loss epoch 469: 0.01511 0.01545
Train and Validation loss epoch 470: 0.01509 0.01547
Train and Validation loss epoch 471: 0.01508 0.01544
Train and Validation loss epoch 472: 0.01506 0.01551
Train and Validation loss epoch 473: 0.01504 0.01547
Train and Validation loss epoch 474: 0.01502 0.01546
Train and Validation loss epoch 475: 0.01501 0.01541
Train and Validation loss epoch 476: 0.01499 0.01541
Train and Validation loss epoch 477: 0.01497 0.01543
Train and Validation loss epoch 478: 0.01496 0.01541
Train and Validation loss epoch 479: 0.01494 0.01540
Train and Validation loss epoch 480: 0.01492 0.01540
Train and Validation loss epoch 481: 0.01491 0.01537
Train and Validation loss epoch 482: 0.01489 0.01536
Train and Validation loss epoch 483: 0.01488 0.01538
Train and Validation loss epoch 484: 0.01486 0.01536
Train and Validation loss epoch 485: 0.01485 0.01535
Train and Validation loss epoch 486: 0.01483 0.01533
Train and Validation loss epoch 487: 0.01482 0.01532
Train and Validation loss epoch 488: 0.01480 0.01536
Train and Validation loss epoch 489: 0.01479 0.01533
Train and Validation loss epoch 490: 0.01477 0.01533
Train and Validation loss epoch 491: 0.01476 0.01535
Train and Validation loss epoch 492: 0.01474 0.01529
Train and Validation loss epoch 493: 0.01472 0.01528
Train and Validation loss epoch 494: 0.01471 0.01526
Train and Validation loss epoch 495: 0.01470 0.01527
Train and Validation loss epoch 496: 0.01468 0.01531
Train and Validation loss epoch 497: 0.01467 0.01527
Train and Validation loss epoch 498: 0.01465 0.01529
Train and Validation loss epoch 499: 0.01464 0.01523
Train and Validation loss epoch 500: 0.01463 0.01524
Train and Validation loss epoch 501: 0.01461 0.01524
Train and Validation loss epoch 502: 0.01460 0.01522
Train and Validation loss epoch 503: 0.01459 0.01519
Train and Validation loss epoch 504: 0.01457 0.01519
Train and Validation loss epoch 505: 0.01456 0.01520
Train and Validation loss epoch 506: 0.01454 0.01518
Train and Validation loss epoch 507: 0.01453 0.01517
Train and Validation loss epoch 508: 0.01452 0.01517
Train and Validation loss epoch 509: 0.01450 0.01520
Train and Validation loss epoch 510: 0.01449 0.01522
Train and Validation loss epoch 511: 0.01447 0.01517
Train and Validation loss epoch 512: 0.01446 0.01516
Train and Validation loss epoch 513: 0.01445 0.01514
Train and Validation loss epoch 514: 0.01444 0.01511
Train and Validation loss epoch 515: 0.01442 0.01513
Train and Validation loss epoch 516: 0.01441 0.01514
Train and Validation loss epoch 517: 0.01440 0.01511
Train and Validation loss epoch 518: 0.01439 0.01514
Train and Validation loss epoch 519: 0.01437 0.01516
Train and Validation loss epoch 520: 0.01436 0.01511
Train and Validation loss epoch 521: 0.01435 0.01509
Train and Validation loss epoch 522: 0.01434 0.01512
Train and Validation loss epoch 523: 0.01432 0.01508
Train and Validation loss epoch 524: 0.01431 0.01510
Train and Validation loss epoch 525: 0.01430 0.01506
Train and Validation loss epoch 526: 0.01429 0.01507
Train and Validation loss epoch 527: 0.01427 0.01504
Train and Validation loss epoch 528: 0.01426 0.01504
Train and Validation loss epoch 529: 0.01425 0.01509
Train and Validation loss epoch 530: 0.01424 0.01508
Train and Validation loss epoch 531: 0.01423 0.01502
Train and Validation loss epoch 532: 0.01422 0.01505
Train and Validation loss epoch 533: 0.01420 0.01503
