CONFIGURATION LOCAL:
FEATURES = 128
OPTIMIZER = 'adadelta'
NUMBER_OF_EPOCHS = 2000
--------------------------------
CONFIGURATION GLOBAL:
EXTENDED_DATASET = True
BLACK_BORDER = True
HARD_DIFFICULTY = True
SIMPLIFIED_CATEGORIES = False
CROPPED_VERSION = True
WRITE_TO_FILE = True
FULL_CROSS_VALIDATION = False
CROSS_VALIDATION_ITERATIONS = 5
SEED = 66478
TEST_PERCENTAGE = 20
VALIDATION_PERCENTAGE = 20
--------------------------------
(10440, 10440)
[42 36 23 23 17 55 52]
Train and Validation loss epoch 186: 0.02678 0.02007
Train and Validation loss epoch 187: 0.02670 0.02004
Train and Validation loss epoch 188: 0.02663 0.01997
Train and Validation loss epoch 189: 0.02657 0.01995
Train and Validation loss epoch 190: 0.02649 0.01993
Train and Validation loss epoch 191: 0.02643 0.01988
Train and Validation loss epoch 192: 0.02636 0.01980
Train and Validation loss epoch 193: 0.02629 0.01982
Train and Validation loss epoch 194: 0.02622 0.01971
Train and Validation loss epoch 195: 0.02615 0.01975
Train and Validation loss epoch 196: 0.02607 0.01965
Train and Validation loss epoch 197: 0.02601 0.01961
Train and Validation loss epoch 198: 0.02594 0.01956
Train and Validation loss epoch 199: 0.02587 0.01953
Train and Validation loss epoch 200: 0.02580 0.01948
Train and Validation loss epoch 201: 0.02573 0.01948
Train and Validation loss epoch 202: 0.02566 0.01940
Train and Validation loss epoch 203: 0.02560 0.01939
Train and Validation loss epoch 204: 0.02553 0.01933
Train and Validation loss epoch 205: 0.02546 0.01932
Train and Validation loss epoch 206: 0.02539 0.01923
Train and Validation loss epoch 207: 0.02532 0.01924
Train and Validation loss epoch 208: 0.02525 0.01916
Train and Validation loss epoch 209: 0.02519 0.01913
Train and Validation loss epoch 210: 0.02512 0.01910
Train and Validation loss epoch 211: 0.02505 0.01911
Train and Validation loss epoch 212: 0.02498 0.01910
Train and Validation loss epoch 213: 0.02492 0.01899
Train and Validation loss epoch 214: 0.02486 0.01898
Train and Validation loss epoch 215: 0.02478 0.01897
Train and Validation loss epoch 216: 0.02472 0.01889
Train and Validation loss epoch 217: 0.02465 0.01885
Train and Validation loss epoch 218: 0.02459 0.01886
Train and Validation loss epoch 219: 0.02452 0.01883
Train and Validation loss epoch 220: 0.02446 0.01879
Train and Validation loss epoch 221: 0.02439 0.01873
Train and Validation loss epoch 222: 0.02432 0.01871
Train and Validation loss epoch 223: 0.02426 0.01869
Train and Validation loss epoch 224: 0.02419 0.01869
Train and Validation loss epoch 225: 0.02413 0.01860
Train and Validation loss epoch 226: 0.02407 0.01859
Train and Validation loss epoch 227: 0.02400 0.01855
Train and Validation loss epoch 228: 0.02394 0.01850
Train and Validation loss epoch 229: 0.02387 0.01854
Train and Validation loss epoch 230: 0.02381 0.01843
Train and Validation loss epoch 231: 0.02375 0.01843
Train and Validation loss epoch 232: 0.02368 0.01844
Train and Validation loss epoch 233: 0.02362 0.01834
Train and Validation loss epoch 234: 0.02355 0.01832
Train and Validation loss epoch 235: 0.02349 0.01828
Train and Validation loss epoch 236: 0.02342 0.01828
Train and Validation loss epoch 237: 0.02336 0.01831
Train and Validation loss epoch 238: 0.02330 0.01820
Train and Validation loss epoch 239: 0.02324 0.01822
Train and Validation loss epoch 240: 0.02317 0.01813
Train and Validation loss epoch 241: 0.02311 0.01813
Train and Validation loss epoch 242: 0.02305 0.01808
Train and Validation loss epoch 243: 0.02299 0.01806
Train and Validation loss epoch 244: 0.02293 0.01805
Train and Validation loss epoch 245: 0.02287 0.01800
Train and Validation loss epoch 246: 0.02280 0.01795
Train and Validation loss epoch 247: 0.02274 0.01799
Train and Validation loss epoch 248: 0.02268 0.01793
Train and Validation loss epoch 249: 0.02262 0.01794
Train and Validation loss epoch 250: 0.02256 0.01792
Train and Validation loss epoch 251: 0.02250 0.01785
Train and Validation loss epoch 252: 0.02244 0.01786
Train and Validation loss epoch 253: 0.02238 0.01777
Train and Validation loss epoch 254: 0.02231 0.01777
Train and Validation loss epoch 255: 0.02226 0.01779
Train and Validation loss epoch 256: 0.02219 0.01772
Train and Validation loss epoch 257: 0.02213 0.01767
Train and Validation loss epoch 258: 0.02207 0.01769
Train and Validation loss epoch 259: 0.02202 0.01767
Train and Validation loss epoch 260: 0.02195 0.01761
Train and Validation loss epoch 261: 0.02190 0.01760
Train and Validation loss epoch 262: 0.02184 0.01761
Train and Validation loss epoch 263: 0.02178 0.01763
Train and Validation loss epoch 264: 0.02172 0.01758
Train and Validation loss epoch 265: 0.02166 0.01752
Train and Validation loss epoch 266: 0.02160 0.01751
Train and Validation loss epoch 267: 0.02155 0.01749
Train and Validation loss epoch 268: 0.02149 0.01744
Train and Validation loss epoch 269: 0.02143 0.01742
Train and Validation loss epoch 270: 0.02137 0.01739
Train and Validation loss epoch 271: 0.02131 0.01737
Train and Validation loss epoch 272: 0.02125 0.01733
Train and Validation loss epoch 273: 0.02120 0.01734
Train and Validation loss epoch 274: 0.02114 0.01734
Train and Validation loss epoch 275: 0.02108 0.01734
Train and Validation loss epoch 276: 0.02102 0.01734
Train and Validation loss epoch 277: 0.02097 0.01724
Train and Validation loss epoch 278: 0.02091 0.01725
Train and Validation loss epoch 279: 0.02086 0.01721
Train and Validation loss epoch 280: 0.02080 0.01720
Train and Validation loss epoch 281: 0.02074 0.01721
Train and Validation loss epoch 282: 0.02069 0.01717
Train and Validation loss epoch 283: 0.02063 0.01712
Train and Validation loss epoch 284: 0.02057 0.01707
Train and Validation loss epoch 285: 0.02052 0.01709
Train and Validation loss epoch 286: 0.02046 0.01705
Train and Validation loss epoch 287: 0.02041 0.01704
Train and Validation loss epoch 288: 0.02035 0.01699
Train and Validation loss epoch 289: 0.02029 0.01698
Train and Validation loss epoch 290: 0.02024 0.01703
Train and Validation loss epoch 291: 0.02019 0.01694
Train and Validation loss epoch 292: 0.02013 0.01691
Train and Validation loss epoch 293: 0.02008 0.01689
Train and Validation loss epoch 294: 0.02003 0.01691
Train and Validation loss epoch 295: 0.01997 0.01686
Train and Validation loss epoch 296: 0.01992 0.01683
Train and Validation loss epoch 297: 0.01987 0.01688
Train and Validation loss epoch 298: 0.01981 0.01682
Train and Validation loss epoch 299: 0.01976 0.01677
Train and Validation loss epoch 300: 0.01971 0.01680
Train and Validation loss epoch 301: 0.01965 0.01685
Train and Validation loss epoch 302: 0.01960 0.01676
Train and Validation loss epoch 303: 0.01955 0.01677
Train and Validation loss epoch 304: 0.01949 0.01667
Train and Validation loss epoch 305: 0.01944 0.01674
Train and Validation loss epoch 306: 0.01939 0.01667
Train and Validation loss epoch 307: 0.01934 0.01664
Train and Validation loss epoch 308: 0.01930 0.01661
Train and Validation loss epoch 309: 0.01924 0.01661
Train and Validation loss epoch 310: 0.01919 0.01659
Train and Validation loss epoch 311: 0.01913 0.01658
Train and Validation loss epoch 312: 0.01909 0.01658
Train and Validation loss epoch 313: 0.01904 0.01660
Train and Validation loss epoch 314: 0.01899 0.01654
Train and Validation loss epoch 315: 0.01894 0.01651
Train and Validation loss epoch 316: 0.01889 0.01647
Train and Validation loss epoch 317: 0.01884 0.01651
Train and Validation loss epoch 318: 0.01879 0.01642
Train and Validation loss epoch 319: 0.01875 0.01643
Train and Validation loss epoch 320: 0.01870 0.01639
Train and Validation loss epoch 321: 0.01865 0.01636
Train and Validation loss epoch 322: 0.01860 0.01639
Train and Validation loss epoch 323: 0.01855 0.01640
Train and Validation loss epoch 324: 0.01850 0.01638
Train and Validation loss epoch 325: 0.01846 0.01632
Train and Validation loss epoch 326: 0.01841 0.01630
Train and Validation loss epoch 327: 0.01836 0.01630
Train and Validation loss epoch 328: 0.01832 0.01627
Train and Validation loss epoch 329: 0.01827 0.01625
Train and Validation loss epoch 330: 0.01822 0.01625
Train and Validation loss epoch 331: 0.01818 0.01624
Train and Validation loss epoch 332: 0.01813 0.01635
Train and Validation loss epoch 333: 0.01809 0.01616
Train and Validation loss epoch 334: 0.01804 0.01619
Train and Validation loss epoch 335: 0.01800 0.01616
Train and Validation loss epoch 336: 0.01795 0.01615
Train and Validation loss epoch 337: 0.01791 0.01618
Train and Validation loss epoch 338: 0.01787 0.01609
Train and Validation loss epoch 339: 0.01782 0.01607
Train and Validation loss epoch 340: 0.01778 0.01607
Train and Validation loss epoch 341: 0.01773 0.01609
Train and Validation loss epoch 342: 0.01769 0.01603
Train and Validation loss epoch 343: 0.01765 0.01603
Train and Validation loss epoch 344: 0.01761 0.01603
Train and Validation loss epoch 345: 0.01757 0.01606
Train and Validation loss epoch 346: 0.01753 0.01596
Train and Validation loss epoch 347: 0.01748 0.01596
Train and Validation loss epoch 348: 0.01745 0.01593
Train and Validation loss epoch 349: 0.01740 0.01598
Train and Validation loss epoch 350: 0.01735 0.01594
Train and Validation loss epoch 351: 0.01732 0.01597
Train and Validation loss epoch 352: 0.01728 0.01589
Train and Validation loss epoch 353: 0.01724 0.01586
Train and Validation loss epoch 354: 0.01720 0.01584
Train and Validation loss epoch 355: 0.01716 0.01592
Train and Validation loss epoch 356: 0.01712 0.01589
Train and Validation loss epoch 357: 0.01708 0.01583
Train and Validation loss epoch 358: 0.01704 0.01580
Train and Validation loss epoch 359: 0.01700 0.01582
Train and Validation loss epoch 360: 0.01696 0.01579
Train and Validation loss epoch 361: 0.01693 0.01574
Train and Validation loss epoch 362: 0.01689 0.01572
Train and Validation loss epoch 363: 0.01685 0.01580
Train and Validation loss epoch 364: 0.01682 0.01577
Train and Validation loss epoch 365: 0.01678 0.01572
Train and Validation loss epoch 366: 0.01674 0.01569
Train and Validation loss epoch 367: 0.01671 0.01570
Train and Validation loss epoch 368: 0.01666 0.01571
Train and Validation loss epoch 369: 0.01664 0.01567
Train and Validation loss epoch 370: 0.01660 0.01566
Train and Validation loss epoch 371: 0.01656 0.01562
Train and Validation loss epoch 372: 0.01653 0.01562
Train and Validation loss epoch 373: 0.01649 0.01558
Train and Validation loss epoch 374: 0.01646 0.01558
Train and Validation loss epoch 375: 0.01642 0.01558
Train and Validation loss epoch 376: 0.01639 0.01554
Train and Validation loss epoch 377: 0.01635 0.01555
Train and Validation loss epoch 378: 0.01633 0.01561
Train and Validation loss epoch 379: 0.01629 0.01549
Train and Validation loss epoch 380: 0.01625 0.01550
Train and Validation loss epoch 381: 0.01622 0.01554
Train and Validation loss epoch 382: 0.01619 0.01546
Train and Validation loss epoch 383: 0.01615 0.01544
Train and Validation loss epoch 384: 0.01613 0.01545
Train and Validation loss epoch 385: 0.01609 0.01550
Train and Validation loss epoch 386: 0.01607 0.01543
Train and Validation loss epoch 387: 0.01603 0.01542
Train and Validation loss epoch 388: 0.01600 0.01545
Train and Validation loss epoch 389: 0.01597 0.01539
Train and Validation loss epoch 390: 0.01594 0.01547
Train and Validation loss epoch 391: 0.01590 0.01536
Train and Validation loss epoch 392: 0.01587 0.01537
Train and Validation loss epoch 393: 0.01584 0.01538
Train and Validation loss epoch 394: 0.01581 0.01533
Train and Validation loss epoch 395: 0.01579 0.01538
Train and Validation loss epoch 396: 0.01576 0.01528
Train and Validation loss epoch 397: 0.01573 0.01527
Train and Validation loss epoch 398: 0.01570 0.01527
Train and Validation loss epoch 399: 0.01567 0.01527
Train and Validation loss epoch 400: 0.01564 0.01526
Train and Validation loss epoch 401: 0.01561 0.01526
Train and Validation loss epoch 402: 0.01558 0.01525
Train and Validation loss epoch 403: 0.01556 0.01532
Train and Validation loss epoch 404: 0.01553 0.01523
Train and Validation loss epoch 405: 0.01550 0.01520
Train and Validation loss epoch 406: 0.01547 0.01519
Train and Validation loss epoch 407: 0.01545 0.01520
Train and Validation loss epoch 408: 0.01542 0.01515
Train and Validation loss epoch 409: 0.01540 0.01518
Train and Validation loss epoch 410: 0.01537 0.01514
Train and Validation loss epoch 411: 0.01534 0.01511
Train and Validation loss epoch 412: 0.01532 0.01510
Train and Validation loss epoch 413: 0.01529 0.01510
Train and Validation loss epoch 414: 0.01526 0.01510
Train and Validation loss epoch 415: 0.01524 0.01511
Train and Validation loss epoch 416: 0.01522 0.01508
Train and Validation loss epoch 417: 0.01519 0.01508
Train and Validation loss epoch 418: 0.01516 0.01513
Train and Validation loss epoch 419: 0.01514 0.01506
Train and Validation loss epoch 420: 0.01512 0.01502
Train and Validation loss epoch 421: 0.01509 0.01504
Train and Validation loss epoch 422: 0.01507 0.01509
Train and Validation loss epoch 423: 0.01504 0.01502
Train and Validation loss epoch 424: 0.01502 0.01499
Train and Validation loss epoch 425: 0.01500 0.01497
Train and Validation loss epoch 426: 0.01497 0.01502
Train and Validation loss epoch 427: 0.01495 0.01497
Train and Validation loss epoch 428: 0.01493 0.01498
Train and Validation loss epoch 429: 0.01491 0.01496
Train and Validation loss epoch 430: 0.01488 0.01496
Train and Validation loss epoch 431: 0.01486 0.01490
Train and Validation loss epoch 432: 0.01484 0.01488
Train and Validation loss epoch 433: 0.01481 0.01492
Train and Validation loss epoch 434: 0.01479 0.01486
Train and Validation loss epoch 435: 0.01477 0.01490
Train and Validation loss epoch 436: 0.01475 0.01486
Train and Validation loss epoch 437: 0.01473 0.01490
Train and Validation loss epoch 438: 0.01471 0.01484
Train and Validation loss epoch 439: 0.01469 0.01484
Train and Validation loss epoch 440: 0.01466 0.01480
Train and Validation loss epoch 441: 0.01465 0.01483
Train and Validation loss epoch 442: 0.01462 0.01479
Train and Validation loss epoch 443: 0.01460 0.01480
Train and Validation loss epoch 444: 0.01458 0.01478
Train and Validation loss epoch 445: 0.01456 0.01481
Train and Validation loss epoch 446: 0.01455 0.01477
Train and Validation loss epoch 447: 0.01452 0.01485
Train and Validation loss epoch 448: 0.01450 0.01476
Train and Validation loss epoch 449: 0.01448 0.01473
Train and Validation loss epoch 450: 0.01447 0.01473
Train and Validation loss epoch 451: 0.01444 0.01472
Train and Validation loss epoch 452: 0.01443 0.01472
Train and Validation loss epoch 453: 0.01441 0.01470
Train and Validation loss epoch 454: 0.01439 0.01471
Train and Validation loss epoch 455: 0.01437 0.01470
Train and Validation loss epoch 456: 0.01435 0.01465
Train and Validation loss epoch 457: 0.01433 0.01469
Train and Validation loss epoch 458: 0.01431 0.01465
Train and Validation loss epoch 459: 0.01429 0.01464
Train and Validation loss epoch 460: 0.01427 0.01464
Train and Validation loss epoch 461: 0.01426 0.01461
Train and Validation loss epoch 462: 0.01424 0.01460
Train and Validation loss epoch 463: 0.01422 0.01460
Train and Validation loss epoch 464: 0.01420 0.01461
Train and Validation loss epoch 465: 0.01419 0.01457
Train and Validation loss epoch 466: 0.01417 0.01457
Train and Validation loss epoch 467: 0.01415 0.01458
Train and Validation loss epoch 468: 0.01413 0.01461
Train and Validation loss epoch 469: 0.01412 0.01453
Train and Validation loss epoch 470: 0.01410 0.01455
Train and Validation loss epoch 471: 0.01408 0.01452
Train and Validation loss epoch 472: 0.01406 0.01457
Train and Validation loss epoch 473: 0.01405 0.01453
Train and Validation loss epoch 474: 0.01403 0.01453
Train and Validation loss epoch 475: 0.01401 0.01449
Train and Validation loss epoch 476: 0.01400 0.01448
Train and Validation loss epoch 477: 0.01398 0.01449
Train and Validation loss epoch 478: 0.01396 0.01447
Train and Validation loss epoch 479: 0.01395 0.01446
Train and Validation loss epoch 480: 0.01393 0.01446
Train and Validation loss epoch 481: 0.01392 0.01444
Train and Validation loss epoch 482: 0.01390 0.01443
Train and Validation loss epoch 483: 0.01389 0.01444
Train and Validation loss epoch 484: 0.01387 0.01442
Train and Validation loss epoch 485: 0.01385 0.01441
Train and Validation loss epoch 486: 0.01384 0.01439
Train and Validation loss epoch 487: 0.01382 0.01438
Train and Validation loss epoch 488: 0.01381 0.01441
Train and Validation loss epoch 489: 0.01380 0.01438
Train and Validation loss epoch 490: 0.01378 0.01438
Train and Validation loss epoch 491: 0.01376 0.01439
Train and Validation loss epoch 492: 0.01375 0.01434
Train and Validation loss epoch 493: 0.01373 0.01434
Train and Validation loss epoch 494: 0.01372 0.01432
Train and Validation loss epoch 495: 0.01370 0.01432
Train and Validation loss epoch 496: 0.01369 0.01435
Train and Validation loss epoch 497: 0.01367 0.01430
Train and Validation loss epoch 498: 0.01366 0.01431
Train and Validation loss epoch 499: 0.01364 0.01428
Train and Validation loss epoch 500: 0.01363 0.01428
Train and Validation loss epoch 501: 0.01362 0.01428
Train and Validation loss epoch 502: 0.01360 0.01426
Train and Validation loss epoch 503: 0.01359 0.01423
Train and Validation loss epoch 504: 0.01357 0.01423
Train and Validation loss epoch 505: 0.01356 0.01425
Train and Validation loss epoch 506: 0.01354 0.01421
Train and Validation loss epoch 507: 0.01353 0.01420
Train and Validation loss epoch 508: 0.01352 0.01420
Train and Validation loss epoch 509: 0.01350 0.01422
Train and Validation loss epoch 510: 0.01349 0.01423
Train and Validation loss epoch 511: 0.01347 0.01419
Train and Validation loss epoch 512: 0.01346 0.01417
Train and Validation loss epoch 513: 0.01345 0.01416
Train and Validation loss epoch 514: 0.01343 0.01414
Train and Validation loss epoch 515: 0.01342 0.01415
Train and Validation loss epoch 516: 0.01341 0.01415
Train and Validation loss epoch 517: 0.01340 0.01413
Train and Validation loss epoch 518: 0.01338 0.01415
Train and Validation loss epoch 519: 0.01337 0.01415
Train and Validation loss epoch 520: 0.01335 0.01411
Train and Validation loss epoch 521: 0.01334 0.01409
Train and Validation loss epoch 522: 0.01333 0.01411
Train and Validation loss epoch 523: 0.01331 0.01409
Train and Validation loss epoch 524: 0.01330 0.01410
Train and Validation loss epoch 525: 0.01329 0.01407
Train and Validation loss epoch 526: 0.01328 0.01407
Train and Validation loss epoch 527: 0.01326 0.01404
Train and Validation loss epoch 528: 0.01325 0.01403
Train and Validation loss epoch 529: 0.01324 0.01409
Train and Validation loss epoch 530: 0.01323 0.01406
Train and Validation loss epoch 531: 0.01322 0.01401
Train and Validation loss epoch 532: 0.01320 0.01403
Train and Validation loss epoch 533: 0.01319 0.01402
