CONFIGURATION LOCAL:
FEATURES = 32
OPTIMIZER = 'adadelta'
NUMBER_OF_EPOCHS = 2000
--------------------------------
CONFIGURATION GLOBAL:
EXTENDED_DATASET = True
BLACK_BORDER = True
HARD_DIFFICULTY = True
SIMPLIFIED_CATEGORIES = False
CROPPED_VERSION = True
WRITE_TO_FILE = True
FULL_CROSS_VALIDATION = False
CROSS_VALIDATION_ITERATIONS = 5
SEED = 66478
TEST_PERCENTAGE = 20
VALIDATION_PERCENTAGE = 20
--------------------------------
(10440, 10440)
[42 36 23 23 17 55 52]
Train and Validation loss epoch 186: 0.02255 0.02357
Train and Validation loss epoch 187: 0.02243 0.02413
Train and Validation loss epoch 188: 0.02239 0.02318
Train and Validation loss epoch 189: 0.02250 0.02400
Train and Validation loss epoch 190: 0.02246 0.02356
Train and Validation loss epoch 191: 0.02234 0.02399
Train and Validation loss epoch 192: 0.02235 0.02306
Train and Validation loss epoch 193: 0.02222 0.02360
Train and Validation loss epoch 194: 0.02218 0.02323
Train and Validation loss epoch 195: 0.02234 0.02349
Train and Validation loss epoch 196: 0.02219 0.02298
Train and Validation loss epoch 197: 0.02218 0.02404
Train and Validation loss epoch 198: 0.02216 0.02304
Train and Validation loss epoch 199: 0.02224 0.02321
Train and Validation loss epoch 200: 0.02206 0.02320
Train and Validation loss epoch 201: 0.02203 0.02350
Train and Validation loss epoch 202: 0.02202 0.02288
Train and Validation loss epoch 203: 0.02199 0.02406
Train and Validation loss epoch 204: 0.02202 0.02286
Train and Validation loss epoch 205: 0.02192 0.02321
Train and Validation loss epoch 206: 0.02208 0.02300
Train and Validation loss epoch 207: 0.02169 0.02361
Train and Validation loss epoch 208: 0.02197 0.02298
Train and Validation loss epoch 209: 0.02187 0.02337
Train and Validation loss epoch 210: 0.02183 0.02296
Train and Validation loss epoch 211: 0.02197 0.02306
Train and Validation loss epoch 212: 0.02187 0.02270
Train and Validation loss epoch 213: 0.02173 0.02272
Train and Validation loss epoch 214: 0.02178 0.02279
Train and Validation loss epoch 215: 0.02178 0.02347
Train and Validation loss epoch 216: 0.02170 0.02304
Train and Validation loss epoch 217: 0.02171 0.02313
Train and Validation loss epoch 218: 0.02168 0.02309
Train and Validation loss epoch 219: 0.02174 0.02318
Train and Validation loss epoch 220: 0.02171 0.02293
Train and Validation loss epoch 221: 0.02148 0.02318
Train and Validation loss epoch 222: 0.02166 0.02256
Train and Validation loss epoch 223: 0.02163 0.02288
Train and Validation loss epoch 224: 0.02160 0.02263
Train and Validation loss epoch 225: 0.02152 0.02302
Train and Validation loss epoch 226: 0.02156 0.02276
Train and Validation loss epoch 227: 0.02159 0.02301
Train and Validation loss epoch 228: 0.02157 0.02260
Train and Validation loss epoch 229: 0.02147 0.02303
Train and Validation loss epoch 230: 0.02148 0.02263
Train and Validation loss epoch 231: 0.02151 0.02250
Train and Validation loss epoch 232: 0.02152 0.02247
Train and Validation loss epoch 233: 0.02140 0.02281
Train and Validation loss epoch 234: 0.02136 0.02294
Train and Validation loss epoch 235: 0.02142 0.02290
Train and Validation loss epoch 236: 0.02144 0.02252
Train and Validation loss epoch 237: 0.02138 0.02304
Train and Validation loss epoch 238: 0.02143 0.02243
Train and Validation loss epoch 239: 0.02124 0.02256
Train and Validation loss epoch 240: 0.02141 0.02231
Train and Validation loss epoch 241: 0.02120 0.02321
Train and Validation loss epoch 242: 0.02135 0.02215
Train and Validation loss epoch 243: 0.02127 0.02283
Train and Validation loss epoch 244: 0.02132 0.02239
Train and Validation loss epoch 245: 0.02119 0.02251
Train and Validation loss epoch 246: 0.02120 0.02255
Train and Validation loss epoch 247: 0.02118 0.02271
Train and Validation loss epoch 248: 0.02119 0.02228
Train and Validation loss epoch 249: 0.02111 0.02253
Train and Validation loss epoch 250: 0.02119 0.02227
Train and Validation loss epoch 251: 0.02112 0.02241
Train and Validation loss epoch 252: 0.02102 0.02200
Train and Validation loss epoch 253: 0.02106 0.02238
Train and Validation loss epoch 254: 0.02110 0.02243
Train and Validation loss epoch 255: 0.02106 0.02266
Train and Validation loss epoch 256: 0.02095 0.02233
Train and Validation loss epoch 257: 0.02094 0.02223
Train and Validation loss epoch 258: 0.02094 0.02203
Train and Validation loss epoch 259: 0.02087 0.02225
Train and Validation loss epoch 260: 0.02087 0.02212
Train and Validation loss epoch 261: 0.02083 0.02238
Train and Validation loss epoch 262: 0.02092 0.02206
Train and Validation loss epoch 263: 0.02086 0.02279
Train and Validation loss epoch 264: 0.02068 0.02196
Train and Validation loss epoch 265: 0.02083 0.02267
Train and Validation loss epoch 266: 0.02078 0.02222
Train and Validation loss epoch 267: 0.02074 0.02208
Train and Validation loss epoch 268: 0.02071 0.02210
Train and Validation loss epoch 269: 0.02067 0.02215
Train and Validation loss epoch 270: 0.02059 0.02194
Train and Validation loss epoch 271: 0.02061 0.02236
Train and Validation loss epoch 272: 0.02058 0.02182
Train and Validation loss epoch 273: 0.02059 0.02236
Train and Validation loss epoch 274: 0.02054 0.02205
Train and Validation loss epoch 275: 0.02055 0.02188
Train and Validation loss epoch 276: 0.02044 0.02184
Train and Validation loss epoch 277: 0.02044 0.02195
Train and Validation loss epoch 278: 0.02035 0.02194
Train and Validation loss epoch 279: 0.02045 0.02198
Train and Validation loss epoch 280: 0.02042 0.02168
Train and Validation loss epoch 281: 0.02034 0.02187
Train and Validation loss epoch 282: 0.02027 0.02187
Train and Validation loss epoch 283: 0.02031 0.02176
Train and Validation loss epoch 284: 0.02029 0.02175
Train and Validation loss epoch 285: 0.02030 0.02186
Train and Validation loss epoch 286: 0.02025 0.02175
Train and Validation loss epoch 287: 0.02025 0.02191
Train and Validation loss epoch 288: 0.02020 0.02160
Train and Validation loss epoch 289: 0.02013 0.02190
Train and Validation loss epoch 290: 0.02009 0.02146
Train and Validation loss epoch 291: 0.02021 0.02156
Train and Validation loss epoch 292: 0.02000 0.02141
Train and Validation loss epoch 293: 0.02007 0.02207
Train and Validation loss epoch 294: 0.02006 0.02148
Train and Validation loss epoch 295: 0.02009 0.02181
Train and Validation loss epoch 296: 0.02005 0.02161
Train and Validation loss epoch 297: 0.02008 0.02208
Train and Validation loss epoch 298: 0.02000 0.02132
Train and Validation loss epoch 299: 0.01996 0.02170
Train and Validation loss epoch 300: 0.01999 0.02144
Train and Validation loss epoch 301: 0.02002 0.02194
Train and Validation loss epoch 302: 0.01999 0.02123
Train and Validation loss epoch 303: 0.01985 0.02175
Train and Validation loss epoch 304: 0.01990 0.02145
Train and Validation loss epoch 305: 0.01997 0.02183
Train and Validation loss epoch 306: 0.01992 0.02125
Train and Validation loss epoch 307: 0.01987 0.02147
Train and Validation loss epoch 308: 0.01984 0.02114
Train and Validation loss epoch 309: 0.01972 0.02160
Train and Validation loss epoch 310: 0.01987 0.02139
Train and Validation loss epoch 311: 0.01979 0.02145
Train and Validation loss epoch 312: 0.01982 0.02116
Train and Validation loss epoch 313: 0.01983 0.02143
Train and Validation loss epoch 314: 0.01968 0.02129
Train and Validation loss epoch 315: 0.01976 0.02121
Train and Validation loss epoch 316: 0.01976 0.02112
Train and Validation loss epoch 317: 0.01972 0.02159
Train and Validation loss epoch 318: 0.01968 0.02111
Train and Validation loss epoch 319: 0.01973 0.02158
Train and Validation loss epoch 320: 0.01971 0.02109
Train and Validation loss epoch 321: 0.01968 0.02162
Train and Validation loss epoch 322: 0.01968 0.02134
Train and Validation loss epoch 323: 0.01960 0.02144
Train and Validation loss epoch 324: 0.01966 0.02112
Train and Validation loss epoch 325: 0.01967 0.02195
Train and Validation loss epoch 326: 0.01964 0.02101
Train and Validation loss epoch 327: 0.01966 0.02146
Train and Validation loss epoch 328: 0.01964 0.02127
Train and Validation loss epoch 329: 0.01957 0.02138
Train and Validation loss epoch 330: 0.01954 0.02115
Train and Validation loss epoch 331: 0.01955 0.02139
Train and Validation loss epoch 332: 0.01951 0.02092
Train and Validation loss epoch 333: 0.01949 0.02101
Train and Validation loss epoch 334: 0.01947 0.02109
Train and Validation loss epoch 335: 0.01951 0.02131
Train and Validation loss epoch 336: 0.01956 0.02104
Train and Validation loss epoch 337: 0.01949 0.02125
Train and Validation loss epoch 338: 0.01954 0.02089
Train and Validation loss epoch 339: 0.01946 0.02129
Train and Validation loss epoch 340: 0.01953 0.02107
Train and Validation loss epoch 341: 0.01947 0.02142
Train and Validation loss epoch 342: 0.01946 0.02097
Train and Validation loss epoch 343: 0.01951 0.02117
Train and Validation loss epoch 344: 0.01946 0.02108
Train and Validation loss epoch 345: 0.01950 0.02112
Train and Validation loss epoch 346: 0.01938 0.02094
Train and Validation loss epoch 347: 0.01944 0.02141
Train and Validation loss epoch 348: 0.01946 0.02070
Train and Validation loss epoch 349: 0.01926 0.02120
Train and Validation loss epoch 350: 0.01938 0.02083
Train and Validation loss epoch 351: 0.01937 0.02120
Train and Validation loss epoch 352: 0.01939 0.02088
Train and Validation loss epoch 353: 0.01937 0.02121
Train and Validation loss epoch 354: 0.01931 0.02079
Train and Validation loss epoch 355: 0.01937 0.02087
Train and Validation loss epoch 356: 0.01930 0.02082
Train and Validation loss epoch 357: 0.01929 0.02104
Train and Validation loss epoch 358: 0.01929 0.02073
Train and Validation loss epoch 359: 0.01924 0.02091
Train and Validation loss epoch 360: 0.01929 0.02069
Train and Validation loss epoch 361: 0.01921 0.02107
Train and Validation loss epoch 362: 0.01928 0.02081
Train and Validation loss epoch 363: 0.01920 0.02104
Train and Validation loss epoch 364: 0.01921 0.02081
Train and Validation loss epoch 365: 0.01930 0.02084
Train and Validation loss epoch 366: 0.01921 0.02059
Train and Validation loss epoch 367: 0.01915 0.02132
Train and Validation loss epoch 368: 0.01924 0.02070
Train and Validation loss epoch 369: 0.01912 0.02103
Train and Validation loss epoch 370: 0.01913 0.02075
Train and Validation loss epoch 371: 0.01911 0.02108
Train and Validation loss epoch 372: 0.01915 0.02075
Train and Validation loss epoch 373: 0.01909 0.02098
Train and Validation loss epoch 374: 0.01913 0.02076
Train and Validation loss epoch 375: 0.01912 0.02094
Train and Validation loss epoch 376: 0.01907 0.02054
Train and Validation loss epoch 377: 0.01911 0.02131
Train and Validation loss epoch 378: 0.01902 0.02061
Train and Validation loss epoch 379: 0.01908 0.02082
Train and Validation loss epoch 380: 0.01905 0.02055
Train and Validation loss epoch 381: 0.01899 0.02062
Train and Validation loss epoch 382: 0.01895 0.02053
Train and Validation loss epoch 383: 0.01897 0.02061
Train and Validation loss epoch 384: 0.01894 0.02045
Train and Validation loss epoch 385: 0.01887 0.02065
Train and Validation loss epoch 386: 0.01886 0.02069
Train and Validation loss epoch 387: 0.01893 0.02095
Train and Validation loss epoch 388: 0.01888 0.02054
Train and Validation loss epoch 389: 0.01889 0.02070
Train and Validation loss epoch 390: 0.01885 0.02048
Train and Validation loss epoch 391: 0.01891 0.02102
Train and Validation loss epoch 392: 0.01876 0.02025
Train and Validation loss epoch 393: 0.01883 0.02069
Train and Validation loss epoch 394: 0.01879 0.02034
Train and Validation loss epoch 395: 0.01879 0.02068
Train and Validation loss epoch 396: 0.01875 0.02023
Train and Validation loss epoch 397: 0.01870 0.02058
Train and Validation loss epoch 398: 0.01870 0.02018
Train and Validation loss epoch 399: 0.01870 0.02077
Train and Validation loss epoch 400: 0.01867 0.02006
Train and Validation loss epoch 401: 0.01859 0.02069
Train and Validation loss epoch 402: 0.01860 0.02001
Train and Validation loss epoch 403: 0.01854 0.02038
Train and Validation loss epoch 404: 0.01853 0.02022
Train and Validation loss epoch 405: 0.01859 0.02058
Train and Validation loss epoch 406: 0.01860 0.02010
Train and Validation loss epoch 407: 0.01846 0.02036
Train and Validation loss epoch 408: 0.01863 0.02013
Train and Validation loss epoch 409: 0.01850 0.02039
Train and Validation loss epoch 410: 0.01844 0.02009
Train and Validation loss epoch 411: 0.01848 0.02056
Train and Validation loss epoch 412: 0.01839 0.02005
Train and Validation loss epoch 413: 0.01846 0.02022
Train and Validation loss epoch 414: 0.01842 0.02016
Train and Validation loss epoch 415: 0.01837 0.02031
Train and Validation loss epoch 416: 0.01845 0.01996
Train and Validation loss epoch 417: 0.01833 0.01999
Train and Validation loss epoch 418: 0.01833 0.02018
Train and Validation loss epoch 419: 0.01834 0.02015
Train and Validation loss epoch 420: 0.01831 0.02022
Train and Validation loss epoch 421: 0.01835 0.02015
Train and Validation loss epoch 422: 0.01824 0.01982
Train and Validation loss epoch 423: 0.01828 0.02013
Train and Validation loss epoch 424: 0.01827 0.01990
Train and Validation loss epoch 425: 0.01824 0.02008
Train and Validation loss epoch 426: 0.01828 0.01975
Train and Validation loss epoch 427: 0.01817 0.01985
Train and Validation loss epoch 428: 0.01819 0.01977
Train and Validation loss epoch 429: 0.01817 0.02004
Train and Validation loss epoch 430: 0.01818 0.01989
Train and Validation loss epoch 431: 0.01815 0.02002
Train and Validation loss epoch 432: 0.01815 0.01980
Train and Validation loss epoch 433: 0.01809 0.02009
Train and Validation loss epoch 434: 0.01806 0.01973
Train and Validation loss epoch 435: 0.01809 0.02007
Train and Validation loss epoch 436: 0.01811 0.01976
Train and Validation loss epoch 437: 0.01809 0.02004
Train and Validation loss epoch 438: 0.01813 0.01976
Train and Validation loss epoch 439: 0.01807 0.02000
Train and Validation loss epoch 440: 0.01800 0.01968
Train and Validation loss epoch 441: 0.01807 0.01975
Train and Validation loss epoch 442: 0.01800 0.01983
Train and Validation loss epoch 443: 0.01799 0.01981
Train and Validation loss epoch 444: 0.01796 0.01978
Train and Validation loss epoch 445: 0.01800 0.01994
Train and Validation loss epoch 446: 0.01795 0.01958
Train and Validation loss epoch 447: 0.01793 0.01957
Train and Validation loss epoch 448: 0.01789 0.01964
Train and Validation loss epoch 449: 0.01786 0.02004
Train and Validation loss epoch 450: 0.01792 0.01959
Train and Validation loss epoch 451: 0.01790 0.01946
Train and Validation loss epoch 452: 0.01780 0.01942
Train and Validation loss epoch 453: 0.01779 0.01977
Train and Validation loss epoch 454: 0.01776 0.01941
Train and Validation loss epoch 455: 0.01786 0.01977
Train and Validation loss epoch 456: 0.01775 0.01942
Train and Validation loss epoch 457: 0.01783 0.01988
Train and Validation loss epoch 458: 0.01776 0.01940
Train and Validation loss epoch 459: 0.01771 0.01958
Train and Validation loss epoch 460: 0.01767 0.01944
Train and Validation loss epoch 461: 0.01768 0.01948
Train and Validation loss epoch 462: 0.01766 0.01903
Train and Validation loss epoch 463: 0.01758 0.01936
Train and Validation loss epoch 464: 0.01768 0.01943
Train and Validation loss epoch 465: 0.01767 0.01945
Train and Validation loss epoch 466: 0.01760 0.01918
Train and Validation loss epoch 467: 0.01759 0.01929
Train and Validation loss epoch 468: 0.01759 0.01915
Train and Validation loss epoch 469: 0.01767 0.01957
Train and Validation loss epoch 470: 0.01756 0.01910
Train and Validation loss epoch 471: 0.01758 0.01971
Train and Validation loss epoch 472: 0.01757 0.01887
Train and Validation loss epoch 473: 0.01748 0.01935
Train and Validation loss epoch 474: 0.01753 0.01897
Train and Validation loss epoch 475: 0.01749 0.01901
Train and Validation loss epoch 476: 0.01741 0.01891
Train and Validation loss epoch 477: 0.01742 0.01925
Train and Validation loss epoch 478: 0.01748 0.01900
Train and Validation loss epoch 479: 0.01742 0.01917
Train and Validation loss epoch 480: 0.01746 0.01883
Train and Validation loss epoch 481: 0.01741 0.01919
Train and Validation loss epoch 482: 0.01737 0.01886
Train and Validation loss epoch 483: 0.01742 0.01936
Train and Validation loss epoch 484: 0.01738 0.01899
Train and Validation loss epoch 485: 0.01739 0.01922
Train and Validation loss epoch 486: 0.01736 0.01875
Train and Validation loss epoch 487: 0.01737 0.01921
Train and Validation loss epoch 488: 0.01738 0.01890
Train and Validation loss epoch 489: 0.01735 0.01914
Train and Validation loss epoch 490: 0.01739 0.01900
Train and Validation loss epoch 491: 0.01728 0.01897
Train and Validation loss epoch 492: 0.01732 0.01899
Train and Validation loss epoch 493: 0.01732 0.01927
Train and Validation loss epoch 494: 0.01732 0.01891
Train and Validation loss epoch 495: 0.01733 0.01922
Train and Validation loss epoch 496: 0.01730 0.01909
Train and Validation loss epoch 497: 0.01733 0.01901
Train and Validation loss epoch 498: 0.01727 0.01901
Train and Validation loss epoch 499: 0.01729 0.01901
Train and Validation loss epoch 500: 0.01727 0.01877
Train and Validation loss epoch 501: 0.01720 0.01892
Train and Validation loss epoch 502: 0.01725 0.01881
Train and Validation loss epoch 503: 0.01715 0.01900
Train and Validation loss epoch 504: 0.01724 0.01865
Train and Validation loss epoch 505: 0.01715 0.01920
Train and Validation loss epoch 506: 0.01721 0.01880
Train and Validation loss epoch 507: 0.01721 0.01877
Train and Validation loss epoch 508: 0.01715 0.01860
Train and Validation loss epoch 509: 0.01710 0.01892
Train and Validation loss epoch 510: 0.01717 0.01877
Train and Validation loss epoch 511: 0.01711 0.01889
Train and Validation loss epoch 512: 0.01713 0.01868
Train and Validation loss epoch 513: 0.01714 0.01879
Train and Validation loss epoch 514: 0.01708 0.01869
Train and Validation loss epoch 515: 0.01717 0.01885
Train and Validation loss epoch 516: 0.01708 0.01847
Train and Validation loss epoch 517: 0.01710 0.01900
Train and Validation loss epoch 518: 0.01708 0.01864
Train and Validation loss epoch 519: 0.01712 0.01894
Train and Validation loss epoch 520: 0.01708 0.01863
Train and Validation loss epoch 521: 0.01705 0.01867
Train and Validation loss epoch 522: 0.01704 0.01845
Train and Validation loss epoch 523: 0.01705 0.01872
Train and Validation loss epoch 524: 0.01703 0.01854
Train and Validation loss epoch 525: 0.01703 0.01902
Train and Validation loss epoch 526: 0.01699 0.01844
Train and Validation loss epoch 527: 0.01696 0.01884
Train and Validation loss epoch 528: 0.01703 0.01851
Train and Validation loss epoch 529: 0.01697 0.01856
Train and Validation loss epoch 530: 0.01697 0.01850
Train and Validation loss epoch 531: 0.01695 0.01869
Train and Validation loss epoch 532: 0.01698 0.01852
Train and Validation loss epoch 533: 0.01700 0.01874
